Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
guit390	profumo						essa			e allora una tristezza nostalgica invade tutto quanto il suo essere e si sfoga nel canto .	Eppure , di lÃ   da quel fondo oscuro , di tanto in tanto le sale al cervello come un vapore caldo e profumato , mentre che il corpo gracile e flessuoso trema di freddo e i suoi occhi si fauno sempre piÃ ¹ profondi e mesti , sotto il cielo straniero .	In quel fantasma di caldo e di profumo essa sente la sua prima patria ; e allora una tristezza nostalgica invade tutto quanto il suo essere e si sfoga nel canto .	Le cose che essa ricorda nel canto esistono davvero , o sono il ricordo di un sogno che accarezzÃ ² il suo sonno infantile ? Essa ignora .
guit392	odorato				la mente di Clinton	Washington|sulle rive dell ' Hudson					E quando per la lontananza loro que ' luoghi non si fossero potuti tenere , era pure una gran cosa il distruggere le canove , che gli Americani fatte vi avevano .	Effettivamente Washington , che stava continuamente alla vista , ed aveva odorato la mente di Clinton , temendo di West - point , e delle vicine ed importanti strette , serbatosi a randa il suo bisogno per guardare i poggi della Morrisonia , mandava le restanti genti sotto la guida di Greene sulle rive dell ' Hudson .	Partivano allora i reali da Elisabethtown , incamminandosi a gran passo verso Springfield .
guit392	fetide	navi									Queste nel prender l ' ultimo congedo dai padri , dai figliuoli , dai fratelli , e dagli sposi loro non che alcun segno dessero della fralezza , non so se nel presente caso io mi debba meglio dire maschile , o femminile , gli esortavano e scongiuravano , fossero di buono e saldo proponimento , non cedessero alla fortuna , e non sofferissero , che l ' amore che portavano alle famiglie loro tanto in essi potesse , che dimenticassero quello , di ch ' erano alla patria debitori .	Quando poi , siccome accadde poco dopo , furono comprese in un bando dato ai libertini , abbandonate colla medesima costanza le natie Terre , ed esulando anch ' esse , i mariti loro accompagnarono in lontane contrade , od anche sulle fetide e schife navi gli seguitarono , che a quelli servivano di prigione .	Ivi ridotte in somma povertÃ   , nutrendosi di vilissimi cibi , andavano con miserabile spettacolo mendicando il pane .
guit392	puzzo	di queste	orribile			nelle sotterranee volte|nella difesa della piazza					Quei semi di scorbuto , dai quali erano i corpi loro infetti giÃ   prima dell ' assedio , ora sviluppandosi , avevano questa mortale malattia tanto fatto montare , e moltiplicatala , e resala tanto feroce , che ogni dÃ ¬ appiccandosi ad un gran numero di soldati , questi o uccideva , o rendeva inutili alla difesa .	Di questi effetti erano le principali cagioni la carestia , o per meglio dire la totale privazione degli ortaggi , l ' essere i soldati stivati nelle sotterranee volte , l ' orribile puzzo di queste , l ' incredibile fatica , che duravano nella difesa della piazza .	Allo scorbuto , come se di sÃ ¨ stesso non bastasse a condurre all ' ultimo termine la misera guernigione , vennero a congiungersi le putride febbri , e la dissenteria , peste tanto fatale dei campi .
guit393	odoroso|odoroso	corteccia di viti|assenzio	odoroso|odoroso|vaporoso			in semini					Â » L ' irritazione e l ' entusiasmo fra noi nel campo chiuso di Monterotondo erano al colmo e insieme l ' allegria non per tutto codesto cessava .	Il necessario perÃ ² ne faceva omai difetto , pane , carne e vino piÃ ¹ non v ' erano se non in qualche casa ospitale ; quando ne capitava il destro si mangiavano dei montoni rosolati sulle baionette , dei quali la Comarca abbonda , si beveva a rinforzo qualche gotto d ' acquavite , il colonnello Missori pagÃ ² cinque lire un mozzicone di sigaro e nelle pipe si fumava corteccia di viti e persino odoroso e vaporoso assenzio in semini comperati dal farmacista .	Ma per noi fu al sommo disastrosa la diserzione sulle ultime ore di moltissimi camerati , in guisa che mentre in principio eravamo a Monterotondo dalle otto alle nove migliaia di militi , ci trovammo il giorno di Mentana poco meglio di quattro mila .
guit394	profumo	di _ patchouli	acuto	due foglietti							GiÃ   confido che il ritardo sarÃ   piccolo e che tu ti troverai in cittÃ   all ' arrivo del mio marinaio .	La Teresa Valdengo piegÃ ² i due foglietti vergati in una calligrafia fina e minuta e spiranti un acuto profumo di _ patchouli _ , li ricacciÃ ² entro la busta ch ' ella teneva sulle ginocchia e ripose ogni cosa in un cassetto della sua scrivania .	Poi , con la testa arrovesciata sulla spalliera della seggiola , con le mani conserte in grembo , s ' abbandonÃ ² ai pensieri , assai piÃ ¹ tristi che lieti , che giÃ   da quindici giorni non le lasciavano tregua .
guit394	fragranza	alcune rose bellissime	soave						in una coppa piena d ' acqua		Passarono pel salottino ove sulla tavola non ancora sparecchiata c ' erano gli avanzi della loro colazione .	In mezzo alla tavola , in una coppa piena d ' acqua , alcune rose bellissime spargevano intorno una soave fragranza .	Guido ne porse una alla Teresa ; un ' altra ne prese per sÃ ¨ , e l ' infilÃ ² nell ' occhiello del soprabito .
guit394	profumo		acuto								Questa la Teresa , arrossendo , la mise da parte .	Un profumo acuto , particolare , le rivelÃ ² la mittente della terza lettera che le capitÃ ² fra le dita .	- - Che cosa puÃ ² volere la Giulia Orfei ? - - ella pensÃ ² aprendo la busta con una stecca sottile d ' avorio .
guit394	profumato|profumato		profumato|profumato	nella|nella busta|busta		nella|nella busta|busta					.	Mandami una riga , bella misteriosa ! Â » Stringendosi nelle spalle , la Teresa ripose il foglietto profumato nella busta .	E prese l ' epistola del suo giardiniere .
guit394	fragranza	un ' amicizia								che le solite amicizie	Solo alle donne illibatamente oneste Ã ¨ dato operar il miracolo di trasformare in amicizia l ' amore che inspirano .	E un ' amicizia nata in tal modo ha una poesia , una fragranza che le solite amicizie non hanno .	Certo si Ã ¨ che quella di Mario Vergalli aveva finito di riconciliare la Teresa Valdengo con la propria sorte ; l ' intimitÃ   con un cuore cosÃ ¬ nobile , con uno spirito cosÃ ¬ elevato la compensava a dovizia della scarsa idealitÃ   del marito .
guit394	odore		troppo acuto								allontana quelle rose .	Mandano un odore troppo acuto .	- - Devo riaccendere il foco in salotto da pranzo ? - - Riaccendi .
guit394	fragranza	quel fiore gentile								l ' intimo fra gli amici	Mai egli aveva tentato di rompere il loro tacito accordo ; un giorno solo , singolare atto d ' audacia , aveva osato sfiorarle con le labbra i capelli , e dopo averne arrossito come un bambino , ne aveva chiesto perdono come un colpevole .	Non doveva bastargli di aspirar la fragranza di quel fiore gentile ? Non doveva bastargli di esser l ' intimo fra gli amici , poichÃ ¨ a nessuno era concesso di piÃ ¹ ? Non doveva consolarlo quel pensiero che il Petrarca esprime in versi soavissimi : Presso era ' l tempo dov ' amor si scontra Con castitate , ed agli amanti Ã ¨ dato Sedersi insieme e dir che loro incontra ? Ahi , troppo presto il suo desiderio l ' aveva invecchiata ! Ecco , il fiore gentile s ' era lasciato cogliere ! Un ignoto era giunto , un adolescente quasi un fanciullo , e aveva trionfato di quell ' austera virtÃ ¹ .	NÃ ¨ ella celava , nÃ ¨ attenuava il suo fallo .
guit394	esalava|profumo	di violetta	noto	la busta			Mario Vergalli				Se prima delle dieci e mezzo non vi chiamo , potete coricarvi .	Appena fu solo , Mario Vergalli ruppe con mano tremante la busta ch ' esalava il noto profumo di violetta .	Amico mio - - gli scriveva la Teresa , - - _ Probabilmente riparto _ , mi dicevate oggi nel lasciarmi .
guit394	profumo		acuto	da tutta la persona		al|al collo|collo della|della Valdengo|Valdengo			gettando le braccia al|al collo|collo della|della Valdengo|Valdengo		Uno di quei giorni , poco dopo che Mario Vergalli era uscito , la Teresa si vide comparir dinanzi la sua amica Giulia Orfei , la stessa che un paio di settimane addietro le aveva scritto dai colli Berici .	La contessa Giulia entrÃ ² come un uragano , gettando le braccia al collo della Valdengo e sprigionando da tutta la persona un acuto profumo d ' _ ireos _ .	- - Lo so , lo so che non vuoi ricever nessuno .
guit394	profumo	d ' incenso		l ' aria							.	Dalla parte opposta della crociera un ' altra messa cominciava ; le panche si empivano di fedeli ; per l ' aria tiepida e grave errava un profumo d ' incenso ; dalla nicchia d ' un confessionale spuntava il lembo d ' un vestito di seta .	Di quali colpe s ' accusava quella donna sconosciuta ? A quali pene cercava un conforto ? .
guit394	profumato|profumato	di muschio	profumato|profumato	il foglio							Tuttavia nel vederla sul suo tavolino , il sangue le dette un tuffo .	SentÃ ¬ come una voce che le dicesse : - - Se ciÃ ² che attendevi Ã ¨ giunto , quali ragioni d ' indugio avrai piÃ ¹ ? Ella ruppe la busta civettuola chiusa da un elegante monogramma , spiegÃ ² il foglio profumato di muschio .	E s ' accinse a leggere , turbata sÃ ¬ , ma non tanto che non le riuscisse di analizzare il suo turbamento , e di non trovarvi , meravigliata , neanche un briciolo d ' amore .
guit394	esalava|profumo	di muschio									- - No , no .	La lettera di Porto Said che la Teresa aveva collocata sotto un calcafogli esalava il suo profumo di muschio .	- - Vi occorre una prova autentica , irrecusabile - - ripigliÃ ² la Valdengo .
guit394	odore						mi				.	L ' odore mi fa male .	- - Che significa ciÃ ² ? - - Significa che fra me e di Reana Ã ¨ finito tutto .
guit394	profumata|profumata	la busta	profumata|profumata								Vergalli si decise finalmente a ubbidire .	Strinse fra le dita tremanti la busta lucida , profumata , e dopo aver consultato ancora una volta con lo sguardo la Teresa , la gettÃ ² nella stufa .	La carta s ' arricciÃ ² , si contorse , s ' ingiallÃ ¬ , si carbonizzÃ ² a poco a poco senza dar fiamma .
guit396	profumarsi					a Milano					Era inginocchiata e frugava nel fondo del suo piccolo baule ; ne tolse una bottiglia sottile , la stappÃ ² , si drizzÃ ² in piedi .	- - Questo , - - disse , - - l ' ho comperato a Milano , all ' insaputa della zia , perchÃ ¨ la zia dice che le signorine non devono profumarsi , come se la nostra pelle fosse diversa dalla sua .	Ã  _ Houbigant _ e costa orribilmente , ma a me piace molto .
guit396	profumo					mie lagrime stupide|qua dentro	ci|mio	ora			CosÃ ¬ dicendo , gettÃ ² alcune gocce sul guanciale , se ne versÃ ² altre sulle mani , si avvicinÃ ² a Tullio , e prima ch ' egli pensasse a difendersi , gli tolse il fazzoletto dalla tasca e glielo profumÃ ² .	- - Ci sono le mie lagrime stupide , - - ella disse , - - qua dentro , e ora ci metto un po ' del mio profumo .	In questo modo si ricorderÃ   di me .
guit396	profumo		svanito|dimenticato				io				- - Le sue lagrime mi sono molto care , - - rispose Tullio , chinandosi a raccogliere un fumacchio con le molle , ed evitando di guardare la fanciulla .	- - E io mi ricorderÃ ² di lei anche quando il profumo sarÃ   svanito , anche quando lei mi avrÃ   dimenticato .	.
guit396	profumo	suo									Estella sentiva un amaro nodo alla gola , un desiderio di piangere , come se ciascuna toccata del battello l ' avvicinasse a un destino triste ; e per trovare forza , dovette dirsi che suo padre l ' aspettava .	- - Sente il suo profumo ? - - chiese Tullio .	- - Ã  nel mio fazzoletto , con le sue care lagrime .
guit396	profumo|profumo	di violette|di tante violette	denso	la stanza illuminata			mi				La porta del numero trentaquattro Ã ¨ vigilata da una guardia di cittÃ   , che mi lascia passare , riconoscendo il cronista .	E varcata appena la soglia , un profumo denso mi si precipita incontro , un profumo di violette , di tante violette , che la stanza illuminata ha preso il colore d ' ametista carico .	Violette dovunque , sciolte sul cassettone , sul tavolino , sparse a terra , annodate a guisa di ghirlanda intorno allo specchio , il quale rifletteva ieri l ' imagine della fanciulla e rifletterÃ   domani l ' imagine d ' un passante annoiato .
guit396	odore	d ' un fascio di rose	insopportabile								Non vedeva bene , non sapeva dire se Gin e il domestico fossero tuttavia sul limitare ; una nebbia nerastra invadeva il salotto , le luci delle lampade illanguidivano , s ' udiva un tintinnÃ ¬ o lontano , insistente .	L ' odore d ' un fascio di rose traboccanti da una catinella argentea sulla caminiera , era insopportabile ; morivano ! .	.
guit396	odor|odore	del cuoio|delle stoffe seriche|delle confetterie|dell ' argento|dei merletti|dei gioielli									.	Non comperava se non per andar nei magazzini e nei negozi a vedere molta roba accatastata ; era il suo divertimento del pomeriggio ; le piaceva l ' odor del cuoio , delle stoffe seriche , delle confetterie , e ne inventava ella stessa , sentendo l ' odore dell ' argento e dei merletti e dei gioielli .	Qualche volta in un negozio s ' imbatteva nella mamma , che dopo averle detto una parola garbata , raggiungeva la sua carrozza e la lasciava con l ' istitutrice .
guit396	profuma				come una		tu				L ' ingegnere Nicoletti Ã ¨ un giuocatore .	Lo sai anche tu e si profuma come una donna .	.
guit396	profumata									strizza l ' occhio	- - Hai visto ? - - disse Aurelio con voce rauca .	- - Hai visto ? Con un branco di libertini si mostra in pubblico ! E vestita che pare seminuda ! E beve sciampagna , e fuma sigarette e ride chiassosamente e fa smorfie e strizza l ' occhio a quei quattro farabutti che l ' accompagnano ! E profumata fin nei capelli ! .	.
guit396	odoroso|odoroso	il corpo	odoroso|odoroso								Vestiva una sottana rossa di fiamma e una camicetta cosÃ ¬ trasparente , che le spalle e il petto fino al cominciar dei seni parevan nudi , soffusi appena da una polvere diafana ; calzava stivaletti alti di pelle rossa .	Aurelio l ' ammirÃ ² ; gli piacque in modo singolare , dentro la guaina fiammante , il corpo bruno e odoroso , ch ' egli ricordava ; ma parlÃ ² d ' affari ; apprese con soddisfazione che i debiti di Giorgina non superavano la cifra da lui prevista ; e in un medesimo discorso trattÃ ² dell ' assegno , della bellezza , d ' una societÃ   per azioni e dell ' eleganza di sua moglie , terminando con un sorriso indulgente e una piccola fugace carezza sui capelli di Giorgina .	Questa non dava segno nÃ ¨ di annoiarsi , nÃ ¨ di divertirsi ; non la scosse nemmeno lo spettacolo delle sue camere , che ritrovava dopo due anni non tocche in alcun particolare .
guit396	profumo	di mughetto	delizioso	le vesti							E che Elena fosse elegante e timida , l ' avvocato sapeva ; gli occhi cilestri della contessa non avevano sopportato a lungo lo sguardo di lui .	Ella s ' era schermita gentilmente ma fermamente d ' accusare troppo il marito , aveva rifiutato di spiegarsi intorno ai quattro anni di vita passata a fianco del conte Stefano , temendo che l ' avvocato s ' arrischiasse o fosse in diritto di rivolgerle domande troppo intime ; le sue mani eran bianche e sottili ; le vesti scure , ma perfette di taglio , e intorno al suo corpo ondeggiava un profumo delizioso di mughetto .	L ' avvocato aveva indovinato , aveva sentito , che la contessa Elena Uberti di San Guiscardo e di Bovolino , nata marchesa Grotti di Lampreda , era un angelo , incapace di commettere la piÃ ¹ piccola bassezza .
guit396	profumo	testolina della giovane	delizioso								L ' avvocato aveva indovinato , aveva sentito , che la contessa Elena Uberti di San Guiscardo e di Bovolino , nata marchesa Grotti di Lampreda , era un angelo , incapace di commettere la piÃ ¹ piccola bassezza .	E , chiusa l ' istruttoria , era andato a trovare quell ' angelo nel carcere giudiziario quante piÃ ¹ volte aveva potuto , forse per aver luce sulla causa , certamente per aver luce dagli occhi cilestri e per aspirare il delizioso profumo che ondeggiava intorno alla testolina della giovane .	La sua simpatia per la contessa non aveva riscontro che nell ' antipatia sorda contro il marito ; un uomo il quale sciupava energie preziose in una vita di disordini , e , l ' istruttoria lo dimostrava , sapeva destreggiarsi con tale abilitÃ   da non lasciare prove della sua mala condotta .
guit396	profumo		delizioso								Non appena egli si fu allontanato , Pietro Quadrelli uscÃ ¬ a sua volta , prese una vettura , e si fece condurre di corsa al carcere giudiziario .	Era felice ; teneva in pugno non soltanto la libertÃ   materiale di Elena dagli occhi cilestri , ma quanto bastava per darle un ' aureola piÃ ¹ duratura del delizioso profumo che ondeggiava intorno alla testolina di lei .	Aveva un bel dire il conte ; l ' opinione pubblica lo avrebbe stritolato , decretando il trionfo alla giovane e timida contessa .
guit396	profumi					un immenso giardino					Tutte le mattine Francesco entrava , faceva la sua provvista di sigarette , e sedeva a chiacchierare .	"La fanciulla si svelava diversa , a poco a poco , da quella che Francesco aveva imaginato ; era gaia e arguta ; lo accoglieva con un sorriso di piacere e gli raccontava una quantitÃ   di piccole cose , di fanciullaggini , gli rivolgeva domande sull ' Italia , di cui aveva idea come d ' un immenso giardino greve di profumi ; e Francesco le lasciava credere , anche per non turbar le sue cognizioni geografiche , considerando che a scuola le avevano insegnato che "" _ l ' Italie est le jardin d ' Europe _ "" ."	Ma da quel chiacchierÃ ¬ o risultava chiaro che la fanciulla era ingenua , non aveva affezioni all ' infuori della mamma e del babbo e non sapeva nÃ ¨ civetterie nÃ ¨ malizie .
guit396	odorose|odorose	di viole mammole	odorose|odorose								Letizia diventÃ ² di porpora in volto , balbettÃ ² qualche parola , e Francesco le chiese scusa dell ' impeto ammirativo che le era spiaciuto ; poi offerse d ' andare a passeggio con la mamma e con lei ; e andarono , camminando adagio , verso quella parte della cittÃ   che , posta sulle rive della Lauch , ha l ' aspetto d ' un pacifico villaggio con la linea delle case qua e lÃ   interrotta da ciuffi di verzura .	Nel tornare , poichÃ ¨ sentiva che Letizia gli teneva ancora il broncio per il suo elogio un po ' brutale , Francesco acquistÃ ² da un ragazzetto un grosso mazzo di viole mammole , umide e odorose , e l ' offerse alla fanciulla .	Letizia lo afferrÃ ² avidamente , lo partÃ ¬ in due , e ne diede metÃ   alla mamma .
guit397	odoroso|odoroso		odoroso|odoroso								- - Sempre bugiarda , sempre civetta e nient ' altro ! Ha un impeto di collera , di rivolta , contro Stefania , contro la propria debolezza , contro la propria dabbenaggine e giÃ   si allontana dall ' uscio dopo averlo sbattuto con ira , quando sente sotto l ' atrio ripercuotersi il _ tic - tac _ , quel _ tic - tac _ che aspetta da un ' ora .	- - Cara ! Cara ! Mia ! E Stefania , appena dentro , lÃ ¬ , dietro l ' uscio , si sente presa , stretta fra le braccia dell ' innamorato , in quel punto reso piÃ ¹ ardito e piÃ ¹ ardente dalla lunga attesa , dal dubbio atroce , e dalla gioia insperata ; e il viso di Stefania , il viso morbido , odoroso dal nasino rosso e diaccio sotto la veletta , Ã ¨ coperto , Ã ¨ divorato da una furia ingorda di baci .	- - Che cosa fa ? .
guit397	puzzo	un tanfo di sigaro spento	gran								Poi nient ' altro che giornali e mozziconi di sigari .	Un gran puzzo , un tanfo di sigaro spento .	- - LulÃ ¹ ? Forse Ã ¨ stato uno scherzo e non esiste nemmeno ! Oppure , chi sa , LulÃ ¹ Ã ¨ presso qualche donna .
guit397	profumo	dalla lettera dell ' Arcolei	quasi impercettibile|acuto|penetrante					dapprima			.	Ma che importa ? M ' ha scritto ! Vuol dire che mi ama e vuol dire che la vedrÃ ² ! Sdraiato sul canapÃ ¨ continua a bearsi nel rileggere l ' indirizzo dal bel caratterino slanciato , ad angoli precisi , mentre il profumo che emana dalla lettera dell ' Arcolei , dapprima quasi impercettibile , si fa piÃ ¹ acuto , piÃ ¹ penetrante .	.
guit397	fragranza|profumo	di quel bigliettino									Ã  lei che lo ama , che lo cerca , che lo irrita , che lo maltratta , e che lo calma e lo incanta con una sola carezza .	Â « Son venuta qui , da te , e ancora dubiti del mio amore ? Â » Gli par di sentire la voce della FÃ ¡ ni calda , appassionata ; gli par di sentire il suo calore , la sua fragranza , nel profumo di quel bigliettino .	- - Cara .
guit397	profumata|profumata		profumata|profumata								.	non mi vedete piÃ ¹ , nemmeno quando c ' incontriamo a naso a naso ! Ma la bella ragazza non Ã ¨ in collera , gli stringe le mani , le accarezza e lo fissa negli occhi , avvicinando la bocca ridente , profumata .	- - Venite ! Venite ! .
guit397	odorosi|odorosi	capelli	odorosi|odorosi								cÃ ¬ .	_ - - Cara ! - - La signora Eugenia le stampa un gran bacio sulla testolina rotonda in mezzo ai capelli nerissimi , fitti fitti e odorosi , mentre il Roero rimane sempre piÃ ¹ stupito vedendo quel demonietto selvaggio cosÃ ¬ presto addomesticato , cosÃ ¬ tranquillo e ubbidiente .	- - Anche il cappellino a _ Titi _ ? - - Anche il cappellino .
guit397	odore	a pieni polmoni									Anche quell ' accoglienza amabile , quasi festosa Ã ¨ indizio certo di ordini emanati dall ' alto , per richiamare a corte il disertore indispettito .	CosÃ ¬ il Roero si trova bene a quel tavolino ; punta , perde , e contentissimo di perdere continua a gorgheggiare la _ Carmen _ in barba a Rabagas ! LÃ ¬ , tra il Faraggiola e l ' Estensi , tra Carletto e ManÃ ² lo , gli sembra quasi di aver vicina la FÃ ¡ ni e respirarne l ' odore a pieni polmoni .	L ' ha ritrovata , finalmente , e finalmente egli riprende le abitudini e ricominciano per lui le ore dei giorni trascorsi , i giorni dell ' amore e delle furie gelose che , visti da lontano e dopo il timore di averli forse perduti , risorgono ad uno ad uno e si distendono nella memoria sereni , incantevoli , pieni di sole .
guit397	fragranza	di quel bel fiore									Ã  il 29 di aprile , Ã ¨ il compleanno di LulÃ ¹ : la signora Eugenia entra in camera della piccina prestissimo , non sono ancora le sette e mezzo , e la sveglia spalancando la finestra : - - Auguri e auguri alla signorina Elena Maria ! LulÃ ¹ rimane un attimo trasognata ; poi , vista la signora Eugenia , dÃ   un salto sul letto , col visetto ridente , allungando le braccine .	La signora Eugenia corre a prenderla , la solleva , se la stringe al petto e baciandola , accarezzandola colla guancia , sembra aspirare la fragranza di quel bel fiore cosÃ ¬ fresco e roseo , ancora stillante di tepida rugiada .	- - Cara ! .
guit397	fragranza	fiori					la signora Eugenia	Il giorno undici di ogni mese			ma adesso era benedetto anche da un altro celeste sorriso , il sorriso di quella sua povera morta .	Il giorno undici di ogni mese , la signora Eugenia inoltrando , quasi ansiosa nella melanconica galleria sotterranea del cimitero , scorge da lontano la nota lapide giÃ   tutta nascosta da fiori splendidi , freschissimi : una maraviglia , una fragranza che si effonde tutto all ' intorno .	Ã  un pensiero , Ã ¨ un dono del signor Francesco , il quale sceglie poi l ' occasione della festa d ' Ognissanti per un altro dono , per un ' altra improvvisata alla signora Eugenia , che la fa scoppiare in lacrime di sorpresa e di gioia : in mezzo ai fiori sorride , modellata con squisito amore nel bronzo , l ' immagino mite e dolce della mamma bellissima .
guit397	profumo					il Roero				gli fa battere il cuore con violenza	La gente si volta e si ferma a guardarla , sorridendo .	Ad un tratto il Roero si sente avvolto da un fruscÃ ¬ o di vesti , da un profumo che lo turba , da una biondezza che lo abbaglia , mentre una voce fresca , gaia , argentina , lo fa trasalire , sussultare , gli fa battere il cuore con violenza .	- - Che la veda anch ' io questa bellezza , questo fiore , questo tesoro ! E donna Stefania - - la FÃ ¡ ni - - ancora piÃ ¹ fresca , ancora piÃ ¹ bella , ancora piÃ ¹ bionda e piÃ ¹ alta nell ' abito di _ cheviot _ bigio , scuro , attillatissimo .
guit397	profumo	dei fiori		delle vesti							- - Vuol salire in _ lift _ ? - - Domanda , inchinandosi dinanzi alla baronessa , il piccolo _ groom _ col giacchettino verde .	- - No , non importa ! Sono al primo piano ! - - Stefania vola su per l ' ampio scalone , rapida , leggera , tra il fruscÃ ¬ o delle vesti che hanno il fremito dell ' ali e spandono intorno il profumo dei fiori .	Francesco la segue , sempre macchinalmente , affrettando il passo , stringendo piÃ ¹ forte la manina di LulÃ ¹ e alzandola per un braccio , perchÃ ¨ non abbia a incespicare negli ultimi gradini .
guit397	odoroso|odoroso	fiori	odoroso|odoroso								.	abbassa la voce , si avvicina ancor di piÃ ¹ , fino a bruciargli il viso con una vampa di fiato caldo , odoroso : - - Voi non li meritate i miei fiori ! .	.
guit397	fragranza	fiori									Non diventa triste , nemmeno quando Ã ¨ discesa giÃ ¹ nel sotterraneo ; anzi le sorridono ancor di piÃ ¹ gli occhi , le labbra e il cuore perchÃ ¨ pregusta giÃ   la solita cara sorpresa ; i bei fiori sempre diversi , sempre freschissimi , sempre i primi e i piÃ ¹ rari , il dono , l ' omaggio , il pensiero delicato del suo giovine amico , buono e affettuoso , che rivela tutto Â « il suo gran talentoÂ » anche nelle manifestazioni del cuore .	Il medaglione di bronzo , in mezzo alla lapide , ella lo scorge subito , di lontano , appena nel sotterraneo : - - Eccolo ! Eccolo ! - - e giÃ   cogli occhi e coll ' animo fa festa al ritratto e ai fiori e ne sente la dolcezza e la fragranza .	.
guit397	odorosi|odorosi	di fieno	odorosi|odorosi			a Borgoprimo					.	Che noia , essere amati ; e che gioia , amare ! L ' amore ! L ' amore ! Non c ' Ã ¨ altro divertimento al mondo ! Che stupida aspettare tanti anni , piÃ ¹ di trent ' anni , per capirlo ! L ' amore , l ' amore , non c ' Ã ¨ altro divertimento al mondo che l ' amore , l ' amore bello , allegro e giovine , soprattutto giovine ! Oh che delizia a Borgoprimo , tra le selve ombrose e i prati odorosi di fieno falciato ! Che delizia , in Isvizzera , sui ghiacciai , col freddo frizzante e ravvivante .	.
guit397	odorosi|odorosi	baffi	odorosi|odorosi								.	E quante volte interrompe quella sua contemplazione con un sospiro e un fremito , e passandovi adagio la mano sotto i capelli , sulla nuca , risente ancora la carezza morbida dei baffi odorosi e il calore del bacio .	E come rimane in lei ancora evidente , viva l ' ultima impressione , quella dell ' _ hÃ ´ tel de la Ville _ ! _ Cochi _ , il suo Â « _ Cochi _ belloÂ » , le era stato portato via da quella cattiva signora alta e bionda .
guit397	profumo	dei	caldo	quei capelli|quella bocca							Elena lo afferra per il soprabito e subito gli sottomette il gran quesito del premio : il libro o l ' abito .	Povero Olivieri ! Ha vicino quel bel visetto , quegli occhi , quei capelli , quella bocca , sente quel profumo caldo dei diciott ' anni .	.
guit397	odorosa|odorosa	buona acqua	odorosa|odorosa								.	Che buona acqua , fresca , limpida , odorosa ! A colazione , mangia in fretta e furia , e subito dopo , sfidando il caldo e il sole di mezzogiorno , fa a piedi la salita alla Casa Vecchia .	- - Eccomi qui cara signora Eugenia .
guit397	odorosi|odorosi		odorosi|odorosi								.	a _ Cochi _ ! - - Brava signorina ! Ha ragione ! - - La Luisa Ã ¨ raggiante e la signora Eugenia , che si Ã ¨ alzata e avvicinata ad Elena per imporle il dovuto rispetto verso il signor Francesco , la bacia invece commossa , tuffando il viso , nei capelli neri , odorosi .	Ad un tratto si ode un forte abbaiamento , uno sbattere d ' usci , un gran fruscÃ ­ o , e due grossi cani si precipitano nella saletta , rovesciano le sedie , fanno spaventare la Luisa , e saltano addosso al Roero , scodinzolando festosamente .
guit397	profumato|profumato		profumato|profumato								- - Al signor Francesco si dice cosÃ ¬ ? - - Al signor Francesco si dice : Voglio cosÃ ¬ ! - - E la bella testolina bruna sparisce dal balcone .	Alle undici in punto , attillato , profumato , i baffetti ancor piÃ ¹ rivolti in sÃ ¹ e le ghette bianche , il Roero , che colla persona svelta elegante e il viso un po ' scarno e pallido , sembra proprio un giovinotto , si presenta sull ' uscio della saletta .	- - Eccomi pronto : la piccola LulÃ ¹ ha detto Â « voglioÂ » ed io obbedisco .
guit397	odorosi|odorosi	capelli|capelli	odorosi|odorosi	capelli|capelli							.	ed Ã ¨ questo solo che mi rende felice ! Egli Ã ¨ ancora tremante ; la sua voce si Ã ¨ fatta piÃ ¹ bassa ; egli le parla nascondendo quasi la faccia negli odorosi , morbidi capelli : - - SÃ ¬ , ti amo , Elena , ti amo : e l ' ho capito ieri ; Ã ¨ per questo .	.
guit399	effluvio	dai fiori	odoroso				io				Io non dirÃ ² , che passeggiando su pei prati ella non avrebbe curvato neanco i fiori , no certo , imperciocchÃ ¨ io creda che non piegato , ma tronco ella avrebbe i fiori e le piante se mai avveniva che ci caminasse sopra , pure moveva quei suoi brevi piedi presto presto , sicchÃ ¨ sembrava li tenesse sempre fermi , e i lembi delle vesti senza requie ventilati dietro scoppiettavano proprio nel modo , che i poeti antichi finsero dell ' Iride quando si affrettava pei cieli a portare il messaggio degli Dei .	- - Ma della cara creatura divino sopra modo il sorriso ; io dirÃ ² troppo e male , ma dai suoi labbri scappava fuora un perpetuo nembo di amorini , come dai fiori prorompe l ' effluvio odoroso .	- - Farfalla tra le rose , e i giovani intorno a gara smanianti di agguantarla ; ella poi , arte fosse o natura , nel fuggire non batteva lontano le ale , che cosÃ ¬ avrebbe tolto la speranza , bensÃ ¬ con vago errore , come appunto costuma la farfalla , da un cespo volava sopra un altro cespo , e lÃ ¬ posata pareva sfidasse i suoi persecutori .
