Branch,File Name,Image ID,Artist,Title,Iconography,Part,Earliest Date,Latest Date,Margin Years,Genre,Material,Medium,Height of Image Field,Width of Image Field,Type of Object,Height of Object,Width of Object,Diameter of Object,Position of Depiction on Object,Current Location,Repository Number,Original Location,Original Place,Original Position,Context,Place of Discovery,Place of Manufacture,Associated Scenes,Object Categories,Related Works of Art,Type of Similarity,Inscription,Text Source,Bibliography,Photo Archive,Image Credits,Details URL,Additional Information,Iconclass code,License,Iconclass code,Description,Keywords,Language
ArtHist,c9978013-508c-7821-f5e5-2b3249e9d613.jpg,, Reynier Covyn ,,cattle,,1663,1663,,painting,,,,,,,,,," Zamek Królewski na Wawelu, Kraków , inv./cat.nr 2151; 13 1946 - ",0000128348,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/c9978013-508c-7821-f5e5-2b3249e9d613.jpg,https://rkd.nl/explore/images/59166, ,,,,,"genre,butcher,carcass (animal body),kitchen,landlady,three human figures,background view,genre ","Dutch,English"
ArtHist,e4318285-cb5b-5296-858c-c2fad0579749.jpg,, Jan Josef Horemans (II) Bron: C.J.A. Wansink (1996-11) ,,cattle,,1729,1790,,painting,,,,,,,,,,,0000019680,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/e4318285-cb5b-5296-858c-c2fad0579749.jpg,https://rkd.nl/explore/images/19018, ,,,,,"interior view,shoemaker,studio (workspace),pig,pig,genre ","Dutch,English"
ArtHist,26145946-f55f-1e30-61e2-13e5ad335e11.jpg,, Hendrick Bogaert Bron: Fred G. Meijer aan F.G. Meijer getoond 1997-06 ,,cattle,,1650,1641,,painting,,,,,,,,,,,0000038099,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/26145946-f55f-1e30-61e2-13e5ad335e11.jpg,https://rkd.nl/explore/images/35741, ,,,,,"barn,old man,smoking (activity),woman,food preparation,sausage,kitchen,carcass (animal body),cabbage (guide term),fireplace,urinating,barrel (container),cauldron,jug (vessel),genre ","Dutch,English"
ArtHist,c4d9d1a5-0143-769d-e34a-3e5a5b19973f.jpg,, David Teniers (II) , Two chimney sweeps in conversation ,cattle,,1660,1660,,painting,,,,,,,,,," private collection Baron de la Faille, Belgium - 1923 reported, before1923 art dealer Duits & Co., Dordrecht/Amsterdam/London 1923 - reportedSalomon Lilian Old Master Paintings, Amsterdam/Genève exhibited at PAN Amsterdam, November 2011 2011 - exhibited art dealer Koetser Gallery (Zürich), Zurich (Switzerland) 2014 - seen at TEFAF ",1001240111,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/c4d9d1a5-0143-769d-e34a-3e5a5b19973f.jpg,https://rkd.nl/explore/images/200949, ,,Public Domain,,,"genre,house,four human figures,full-length portrait,standing (position),open mouth,hand in front of chest,man,woman,pig,hat,stick,snow,smoke (material),chimney,village (in the background) ","Dutch,English"
ArtHist,f9c64b82-65f8-d935-7248-efbb6714675f.jpg,, David Teniers (II) , Winter ,cattle,,1660,1665,,painting,,,,,,,,,," art dealer D.A. Hoogendijk & Co., Amsterdam art dealer Goudstikker-Miedl, Amsterdam Stichting Nederlands Kunstbezit, Netherlands , inv./cat.nr NK 2416 1946 - ca. 1946Dienst voor 's Rijks Verspreide Kunstvoorwerpen, The Hague , inv./cat.nr NK 2416 1949 - Noordbrabants Museum, Den Bosch as loan of Rijksdienst Cultureel Erfgoedd, NK 2416; the museum inventory number is 11.364. ",0000055145,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/f9c64b82-65f8-d935-7248-efbb6714675f.jpg,https://rkd.nl/explore/images/26311, ,,,,,"genre,winter,peasant,pig,slaughtering,ice (water by form),ice sports,fire (physical concept),food preparation,mother,child,announcer ","Dutch,English"
ArtHist,afce9a09-8934-56d5-46c4-c11732effa0c.jpg,, Mattheus van Helmont , Peasants at a feast in front of a inn ,cattle,,1638,1678,,painting,,,,,,,,,,,0000197045,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/afce9a09-8934-56d5-46c4-c11732effa0c.jpg,https://rkd.nl/explore/images/229173, ,"48C75,43C942,48CC7354",,"48C75,43C942,48CC7354",,"genre,inn,half-timber construction,garden fence,peasant,peasant woman,drinking,sexual intercourse,eating,set table,bagpipe,dancing (activity),dog,pig,background view of cityscape,church tower,rail fence,hatch (opening component) ","Dutch,English"
ArtHist,f26f6a14-694f-2946-7294-6a73d7bff690.jpg,, Cornelis Troost , Gentleman on horseback halting at teh tavern 'De zeug' ,cattle,,1711,1750,,drawing,,,,,,,,,," Graphische Sammlung im Städelschen Kunstinstitut, Frankfurt am Main , inv./cat.nr 13277",0000190633,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/f26f6a14-694f-2946-7294-6a73d7bff690.jpg,https://rkd.nl/explore/images/211338, ,,,,,"genre,in a landscape,horseman,horse,inn,signboard,pig ","Dutch,English"
ArtHist,a28b82a0-2736-7b35-9cd4-18ff6cc2362d.jpg,, Adriaen van Ostade , Peasant cutting up a pigg ,cattle,,1670,1670,,drawing,,,,,,,,,," Graphische Sammlung im Städelschen Kunstinstitut, Frankfurt am Main , inv./cat.nr 3172",0000195153,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/a28b82a0-2736-7b35-9cd4-18ff6cc2362d.jpg,https://rkd.nl/explore/images/207212, ,,,,,"figure study (main subject),peasant,full-length portrait,standing (position),pig,slaughtering,barrel (container) ","Dutch,English"
ArtHist,29697cf8-dd7d-8b72-712a-3c1ab00b9c1d.jpg,, Herman Saftleven , Wild-boar ,cattle,,1624,1685,,drawing,,,,,,,,,," Städel Museum, Frankfurt am Main , inv./cat.nr 3013",0000194659,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/29697cf8-dd7d-8b72-712a-3c1ab00b9c1d.jpg,https://rkd.nl/explore/images/204654, ,,,,,"pig,sitting ","Dutch,English"
ArtHist,cb58218f-848c-1a90-4be3-05afed289a06.jpg,, Isaac van Ostade , Traveller halting at a country inn ,cattle,,1640,1645,,painting,,,,,,,,,," Private collection Engeland; volgens cat. veiling Londen, 2012-07-04/05 1972-10 - 2012-07-04 Verkocht op veiling Londen 2012-07-04/05",1000279899,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/cb58218f-848c-1a90-4be3-05afed289a06.jpg,https://rkd.nl/explore/images/237206, ,,Public Domain,,,"landscape (genre),genre,inn,reed,signboard,banner,pergola,chimney,smoke (material),maidservant,musician (instrumentalist),child,traveler,horseman,dog,chicken,cock,pig,horse,covered wagon,hurdy-gurdy,ewer (vessel),terracotta ","Dutch,English"
ArtHist,79e62dec-c970-7e96-67b5-5d2275c5c0d5.jpg,, Monogrammist A.B. (17de eeuw; Landschappen) , The Prodigal Son repents his former life while tending the swine and prays to God ,cattle,,1640,1630,,painting,,,,,,,,,,,1000311453,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/79e62dec-c970-7e96-67b5-5d2275c5c0d5.jpg,https://rkd.nl/explore/images/237645, ,"73C86451,73C8645",Public Domain,"73C86451,73C8645",,"landscape (genre),farm,peasant,pig,New Testament and Apocrypha,trough,feeding ","Dutch,English"
ArtHist,932d089c-843b-bdfc-41fd-ceb34528af67.jpg,, Carl Olof Larsson , The bridge ,cattle,,1900,1900,,drawing,,,,,,,,,," Nationalmuseum Stockholm, Stockholm , inv./cat.nr NMB 259 1900 - aankoop",0000334763,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/932d089c-843b-bdfc-41fd-ceb34528af67.jpg,https://rkd.nl/explore/images/222290, ,,,,,"townscape,hitched up (horse),trot (horses),man,woman,hat,wooden bridge,pig ","Dutch,English"
ArtHist,af7af58b-58d6-c8cf-666d-5f88494084a8.jpg,, John Harris (1791) , The teams of four ,cattle,,1875,1846,,reproductive print,,,,,,,,,,,0000334500,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/af7af58b-58d6-c8cf-666d-5f88494084a8.jpg,https://rkd.nl/explore/images/222027, ,,,,,"stable interior,four-in-hand (animals),draft horse,stationary (of horses),gray (horse),duck,pig,manger ","Dutch,English"
ArtHist,454a8062-adba-59d3-ea72-b7207ce85869.jpg,, John Frederick Herring (II) , A farmyard in winter ,cattle,,1838,1907,,painting,,,,,,,,,," MacConnal-Mason Gallery, London ",0000334503,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/454a8062-adba-59d3-ea72-b7207ce85869.jpg,https://rkd.nl/explore/images/222030, ,,,,,"animal painting (genre),hitched up (horse),stationary (of horses),gray (horse),pig,chicken,cow ","Dutch,English"
ArtHist,cd1d9d3c-0f7c-a8e9-b96a-8dfdc869486c.jpg,, Gustave Courbet , The farmers from Flagey returning from the market ,cattle,,1850,1855,,painting,,,,,,,,,," Musée des Beaux-Arts et d'Archéologie de Besançon, Besançon ",0000333865,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/cd1d9d3c-0f7c-a8e9-b96a-8dfdc869486c.jpg,https://rkd.nl/explore/images/221392, ,,,,,"company of peasants,riding horse,gait (of horses),horseman,cow,pig,woman,umbrella,whip ","Dutch,English"
ArtHist,b89b1629-2a55-9d73-9c0a-f7033085993e.jpg,, Fritz Ludwig von Dardel , Travellers at an inn in Halland ,cattle,,1863,1863,,painting,,,,,,,,,," Nordiska museet, Stockholm , inv./cat.nr 67493",0000333935,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/b89b1629-2a55-9d73-9c0a-f7033085993e.jpg,https://rkd.nl/explore/images/221462, ,,,,,"genre,inn,hitched up (horse),Norwegian Fjord horse,gray (horse),gait (of horses),stationary (of horses),coach,cart,pig ","Dutch,English"
ArtHist,7b088321-6162-faf4-5912-812dc191b4bc.jpg,, Marc Chagall , The poet reclining ,cattle,,1915,1915,,painting,,,,,,,,,," Tate Gallery, London (England) , inv./cat.nr N 05390 1942 - ",0000333757,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/7b088321-6162-faf4-5912-812dc191b4bc.jpg,https://rkd.nl/explore/images/221284, ,,,,,"farm,stationary (of horses),poet,lying down (position),sleeping,hat,pig,tree ","Dutch,English"
ArtHist,84b9a3f1-4765-9841-dacc-32c5a25739d6.jpg,, Julien Creytens ,,cattle,,1920,1930,,painting,,,,,,,,,, Private collection Nederland ,0000217015,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/84b9a3f1-4765-9841-dacc-32c5a25739d6.jpg,https://rkd.nl/explore/images/193733, ,,,,,"landscape (genre),yard,pig,chicken ","Dutch,English"
ArtHist,2606c833-9c44-e2bd-b644-19b308769dd5.jpg,, Jan Micker toeschrijving niet geheel overtuigend (M. de Kinkelder) ,,cattle,,1613,1664,,painting,,,,,,,,,,,0000174368,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/2606c833-9c44-e2bd-b644-19b308769dd5.jpg,https://rkd.nl/explore/images/196181, ,,,,,"landscape (genre),woods,dovecote,farm,peasant,leaning,pig,piglet,cock,chicken ","Dutch,English"
ArtHist,7b4afd03-ed64-b657-f9e2-d8614feb41d2.jpg,, David Rijckaert (III) ,,cattle,,1627,1661,,painting,,,,,,,,,,,0000179880,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/7b4afd03-ed64-b657-f9e2-d8614feb41d2.jpg,https://rkd.nl/explore/images/187706, ,,,,,"genre,company of peasants,smoking (activity),drinking,drunkenness,pig,piglet,urinating,sexual harassment ","Dutch,English"
ArtHist,830bff59-d9a9-b1ea-7459-95b43e3daafd.jpg,, Herbert Fiedler , Farm animals ,cattle,,1941,1941,,drawing,,,,,,,,,," Private collection , inv./cat.nr FS 2115 C 1962-02-27 - door vererving na de dood van de kunstenaar",0000253262,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/830bff59-d9a9-b1ea-7459-95b43e3daafd.jpg,https://rkd.nl/explore/images/204163, ,,,,,"peasant genre,farm,chicken,cock,duck,pig,goose,handcart,hay barrack,church tower,tree,fence ","Dutch,English"
ArtHist,d97d3980-9a62-2695-1b59-afba63a2381c.jpg,,circle of Jan Breughel (II) Bron: Fred G. Meijer (2011-03) , Inhabitants of a small town talking and dancing in the street ,cattle,,1620,1620,,painting,,,,,,,,,,"Galerie Robert Finck, Brussels as by J. Breughel Private collection Antwerp, as by J. Breughel ",0000151609,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/d97d3980-9a62-2695-1b59-afba63a2381c.jpg,https://rkd.nl/explore/images/204212, ,,,,,"genre,village,church,quay,shore (landform),boat,carriage,peasant,nobleman,child,dancing (activity),talk,drinking,dog,chicken,pig,goose,horse,street ","Dutch,English"
ArtHist,ba6ef663-7e62-b2d1-caf0-e77136ef9fa4.jpg,, Joost Cornelisz. Droochsloot , Peasants feasting before an inn ,cattle,,1615,1615,,painting,,,,,,,,,,,0000151320,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/ba6ef663-7e62-b2d1-caf0-e77136ef9fa4.jpg,https://rkd.nl/explore/images/105059, ,,,,,"genre,peasant genre,townscape,inn,church,eating,drinking,talk,musician,guitar,dancing (activity),cripple,vomit,mother,signboard,dog,pig,basket ","Dutch,English"
ArtHist,fe92251b-60c5-74e6-0eb7-7e834552242a.jpg,, Hans Verhagen de Stomme ,,cattle,,1563,1560,,drawing,,,,,,,,,," Kupferstichkabinett der Staatlichen Museen zu Berlin, Berlin , inv./cat.nr Skizzenbuch 79 D 28, KdZ 26220",0000068318,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/fe92251b-60c5-74e6-0eb7-7e834552242a.jpg,https://rkd.nl/explore/images/107115, ,,,,,pig ,"Dutch,English"
ArtHist,80e08fd2-f049-d897-e1ca-00570f4cbb64.jpg,, Barent Gael ,,cattle,,1645,1698,,painting,,,,,,,,,, Private collection 2010 - gesignaleerd,0000122668,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/80e08fd2-f049-d897-e1ca-00570f4cbb64.jpg,https://rkd.nl/explore/images/108299, ,,,,,"interior view,pig,slaughtering,ladder ","Dutch,English"
ArtHist,d843be46-61cb-a076-54b0-bc356a62062a.jpg,,follower of Marten van Cleve (I) as such in sale London 2002-04-18 ,,cattle,,3,16,,painting,,,,,,,,,,,0000136346,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/d843be46-61cb-a076-54b0-bc356a62062a.jpg,https://rkd.nl/explore/images/115482, ,,,,,"season,winter,landscape (genre),pig,slaughtering ","Dutch,English"
ArtHist,c7307893-3ab5-3f19-9ab0-4e4e62f024cb.jpg,, Joos van Craesbeeck , Drinking peasants in front of an inn ,cattle,,1620,1662,,painting,,,,,,,,,," private collection Fürst von Liechtenstein, Vaduz/Vienna/Feldsberg (Südmähren) via vererving vanaf 1816 in de Liechtensteinfamilie 1801 - 2008 ",0000212923,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/c7307893-3ab5-3f19-9ab0-4e4e62f024cb.jpg,https://rkd.nl/explore/images/192869, ,,,,,"genre,inn,peasant,peasant woman,drinking,standing cup,barrel (container),chair,pig,plate (general,dish),ewer (vessel),in a landscape,stoneware,terracotta ","Dutch,English"
ArtHist,1a495d1f-7a71-5981-6ba7-92db9dda20b7.jpg,,attributed to David Rijckaert (III) ,,cattle,,1627,1662,,painting,,,,,,,,,,,0000166737,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/1a495d1f-7a71-5981-6ba7-92db9dda20b7.jpg,https://rkd.nl/explore/images/186013, ,,,,,"inn scene,genre,card game (activity),company of peasants,showing,toasting gesture,ewer (vessel),pig,green cabbage,onion,carrot,kettle,fire pot,smoking (activity),mantelpiece ","Dutch,English"
ArtHist,940b9908-b2e4-4442-b757-c2396e6eef00.jpg,, Mattheus van Helmont ,,cattle,,1638,1679,,painting,,,,,,,,,,,0000188986,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/940b9908-b2e4-4442-b757-c2396e6eef00.jpg,https://rkd.nl/explore/images/191070, ,,,,,"genre,stable,conducting trade,four human figures,peasant,pig,storage jar,ewer (vessel) ","Dutch,English"
ArtHist,b7259416-2edc-0f54-e3e3-44b76b92056a.jpg,, Guillaume Anne van der Brugghen ,,cattle,,1838,1835,,drawing,,,,,,,,,," Rijksprentenkabinet, Amsterdam , inv./cat.nr RP-T-1940-659",0000271205,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/b7259416-2edc-0f54-e3e3-44b76b92056a.jpg,https://rkd.nl/explore/images/190945, ,,,,,"animal study,wild boar,pig house,topography ","Dutch,English"
ArtHist,b6ffcee4-c962-1e11-3c54-684eb52f7d0c.jpg,, Jan van Kessel (I) ," Scene with various birds, rabbits and guinea pigs ",cattle,,1660,1669,,painting,,,,,,,,,,,0000145872,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/b6ffcee4-c962-1e11-3c54-684eb52f7d0c.jpg,https://rkd.nl/explore/images/186839, ,,,,,"animal painting (genre),in a landscape,yard,European rabbit,chicken,guinea pig,duck,shore (landform),magpie,swan ","Dutch,English"
ArtHist,18df7a0f-8f7c-0f56-56b0-6bc33888d786.jpg,, David de Coninck ,,cattle,,1660,1690,,painting,,,,,,,,,," Schlossmuseum Weimar, Weimar (Thüringen) , inv./cat.nr G.2091 oud bezit",0000134888,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/18df7a0f-8f7c-0f56-56b0-6bc33888d786.jpg,https://rkd.nl/explore/images/185537, ,,,,,"animal painting (genre),bird piece,chicken,peacock,goose,parrots (guide term),cock,guinea pig,dog,in a park landscape,garden urn,grape,fountain,capital ","Dutch,English"
ArtHist,b066b8e3-a496-0fe5-03ce-b452f9f8be26.jpg,, Sybrand van Beest , Butchers at work and a boy blowing a bladder in a barn ,cattle,,1642,3,,painting,,,,,,,,,, Private collection 2020-11 - ,1001659126,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/b066b8e3-a496-0fe5-03ce-b452f9f8be26.jpg,https://rkd.nl/explore/images/300670, ,,Public Domain,,,"genre,barn,butcher,meat,dog,bladder (animal component),boy,basket ","Dutch,English"
ArtHist,c8d78ac3-c337-0572-42f6-8893c5aa1f38.jpg,, Jan Philipsz. van Bouckhorst , The Prodigal Son tending the swines ,cattle,,1604,1631,,drawing,,,,,,,,,," Nationalmuseum Stockholm, Stockholm , inv./cat.nr NMH 127/1973",1001689195,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/c8d78ac3-c337-0572-42f6-8893c5aa1f38.jpg,https://rkd.nl/explore/images/301824, ,73C8645,,73C8645,,"New Testament and Apocrypha,parable,herdsman,pig ","Dutch,English"
ArtHist,e45cbb77-41f1-667e-a727-1f28a0591bdb.jpg,, Anoniem (Noordelijke Nederlanden (historische regio)) 17de eeuw , Two pigs lying down ,cattle,,17,1600,,drawing,,,,,,,,,," Musée Condé, Chantilly (Oise) , inv./cat.nr 1084 (362)",0000119733,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/e45cbb77-41f1-667e-a727-1f28a0591bdb.jpg,https://rkd.nl/explore/images/284395, ,,,,,"animal study,pig,lying down (position) ","Dutch,English"
ArtHist,da3f0b05-7b93-19ac-a02a-2ef0891369c7.jpg,, Ralph Cockburn , Swineherd ,cattle,,1816,1820,,reproductive print,,,,,,,,,," Dulwich Picture Gallery, Dulwich (London) ",1001455009,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/da3f0b05-7b93-19ac-a02a-2ef0891369c7.jpg,https://rkd.nl/explore/images/290369, ,,,,,"genre,pig,piglet,drinking,stable,farmer,hatch (opening component),feeding trough,whip,broom,shoe,ewer (vessel),dish (vessel for food),house,dog,terracotta ","Dutch,English"
ArtHist,e8b988fd-f482-e0f2-406a-9d2f3d948e73.jpg,, Herman Kruyder , Farmer and pigs ,cattle,,1925,1920,,drawing,,,,,,,,,," Private collection vermeld als bruikleengever: de heer en mevrouw Stuyt-Leeuwenberg, Haarlem (Den Haag 1961) ",1001170713,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/e8b988fd-f482-e0f2-406a-9d2f3d948e73.jpg,https://rkd.nl/explore/images/253816, ,,Public Domain,,,"man,waving (gesture),pig,lying down (position),tree,barn ","Dutch,English"
ArtHist,89642dcd-7e28-ef36-09bd-d5c05d713e3c.jpg,, Sybrand van Beest , Pigs market near St. Jacob's church in The Hague ,cattle,,1668,1668,,painting,,,,,,,,,," Nationalmuseum Stockholm, Stockholm , inv./cat.nr NM 309 1866 - ",1001168566,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/89642dcd-7e28-ef36-09bd-d5c05d713e3c.jpg,https://rkd.nl/explore/images/252172, ,,Public Domain,,,"genre,market (event),pig,city,church,dog ","Dutch,English"
ArtHist,befd7da2-923b-e1a4-f09a-556bc3de745e.jpg,, Willem Gerard Hofker , Slaughterhouse ,cattle,,1944,1944,,drawing,,,,,,,,,," Teylers Museum, Haarlem ",0000252319,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/befd7da2-923b-e1a4-f09a-556bc3de745e.jpg,https://rkd.nl/explore/images/245691, ,,,,,"man,slaughterhouse,slaughtered meat,pig ","Dutch,English"
ArtHist,2c012993-0509-846a-1bf7-6d5483812f51.jpg,,attributed to Paulus Potter , Three pigs ,cattle,,1660,1655,,drawing,,,,,,,,,," Rijksprentenkabinet, Amsterdam , inv./cat.nr RP-T-1884-A-370 as: probably Karel Dujardin ",1001638216,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/2c012993-0509-846a-1bf7-6d5483812f51.jpg,https://rkd.nl/explore/images/296462, ,,,,,"animal painting (genre),pig ","Dutch,English"
ArtHist,d7cb46d1-b1d4-6c3a-9590-2bceb3a90fd3.jpg,, Marten Rijckaert , Landscape with hunters and pigs ,cattle,,1602,1631,,painting,,,,,,,,,," private collection Hohenbuchau Collection, Schlangenbad , inv./cat.nr HB 72 on permanent loan to the Liechtenstein Museum, Vienna 1990 - ",1001216502,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/d7cb46d1-b1d4-6c3a-9590-2bceb3a90fd3.jpg,https://rkd.nl/explore/images/271609, ,,Public Domain,,,"landscape (genre),hunting,hunter,herdsman,pig ","Dutch,English"
ArtHist,e36de2e8-1551-40c0-596c-68469c002b58.jpg,, Peter Vos (1935-2010) , Pigs page III ,cattle,,1996,1996,,drawing,,,,,,,,,," Rijksprentenkabinet, Amsterdam , inv./cat.nr RP-T-2010-56-52",0001347777,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/e36de2e8-1551-40c0-596c-68469c002b58.jpg,https://rkd.nl/explore/images/260210, ,,,,,"illustration,pig,playing chess,singing ","Dutch,English"
ArtHist,c78743a6-87ed-1c36-7d3e-483016f2d39d.jpg,, Hendrick van Cleve (III) , Riverlandscape with a view on a ferry house ,cattle,,1584,1584,,drawing,,,,,,,,,," Rijksprentenkabinet, Amsterdam , inv./cat.nr RP-T-1919-43 1919-04 - ",1001236407,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/c78743a6-87ed-1c36-7d3e-483016f2d39d.jpg,https://rkd.nl/explore/images/276936, ,,Public Domain,,,"landscape (genre),river landscape,river,house,pig,dog,farmer,chapel,sailboat ","Dutch,English"
ArtHist,e292072d-6adc-e13a-4ac6-2a2efebcf9f7.jpg,, Herbert Fiedler , Pigs in Het Gooi ,cattle,,1935,1935,,painting,,,,,,,,,,"Private collection 1935-12-24 - 1999-04-23 verjaardag van Amrey einddatum= datum overlijdenPrivate collection , inv./cat.nr FS 2942 1999-04-23 - door vererving na de dood van de eigenaar/vrouw van de kunstenaar en moeder van de huidige eigenaar ",0000365810,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/e292072d-6adc-e13a-4ac6-2a2efebcf9f7.jpg,https://rkd.nl/explore/images/267007, ,,,,,"landscape (genre),pasture,pig,church tower,rail fence,village (in the background) ","Dutch,English"
ArtHist,d0103c5d-7b35-1a0f-4844-8c9486935381.jpg,, Herbert Fiedler , Farm with pigs ,cattle,,1937,1935,,painting,,,,,,,,,," Private collection , inv./cat.nr FS 0363 1962-02-27 - door vererving na de dood van de kunstenaar",0001343765,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/d0103c5d-7b35-1a0f-4844-8c9486935381.jpg,https://rkd.nl/explore/images/267037, ,,,,,"genre,pig,barn,farm ","Dutch,English"
ArtHist,57411ca9-05cd-0631-15bf-3053da2711d7.jpg,, Pieter Fontijn ,,cattle,,1834,,,painting,,,,,,,,,,,0000002179,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/57411ca9-05cd-0631-15bf-3053da2711d7.jpg,https://rkd.nl/explore/images/2022, ,,,,,"slaughtering,pig,man,woman,drinking,genre ","Dutch,English"
ArtHist,3a4dcae5-4750-a2e8-30f7-04b04a0d3f8b.jpg,,follower of Marten van Cleve (I) ,,cattle,,16,17,,painting,,,,,,,,,," art dealer J. Gans, The Hague/Nice volgens eigenhandige aantekening M.J. Friedländer op achterzijde foto in het foto-archief M.J. Friedländer: 'Gans / Att.' ",0000075329,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/3a4dcae5-4750-a2e8-30f7-04b04a0d3f8b.jpg,https://rkd.nl/explore/images/52698, ,,,,,"townscape,slaughtering,pig,dog,child,genre ","Dutch,English"
ArtHist,2ce6cc3f-748a-b284-b959-f83e67ab8e0d.jpg,,follower of Marten van Cleve (I) ,,cattle,,16,17,,painting,,,,,,,,,, private collection Westfried volgens eigenhandige aantekening M.J. Friedländer op achterzijde foto in het foto-archief M.J. Friedländer: 'Westfried / VII. 51' 1951 - door M.J. Friedländer gesignaleerd: 1951-07,0000075313,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/2ce6cc3f-748a-b284-b959-f83e67ab8e0d.jpg,https://rkd.nl/explore/images/52596, ,,,,,"inn interior,drinking,dancing (activity),baking (food),bagpipe,jester,pig,genre ","Dutch,English"
