Smell_Word	Smell_Source	Odour_Carrier	Perceiver	Quality	Effect	Evoked_Odorant	Creator	Circumstances	Location	Time	Title	Annotator	Sentence
smell											052E James Stark 1833 On the influence of colour on heat and odours.txt	satonelli.tsv	In all these experiments, however, reliance had to be placed upon one sense alone, viz. that of smell, as none of the substances employed had gained any appreciable weight.
odorous	substance	one colour									052E James Stark 1833 On the influence of colour on heat and odours.txt	satonelli.tsv	I was therefore desirous, that, if possible, at least one experiment should be devised, which would show, by the evidence of actual increase of weight, that one colour invariably attracted more of any odorous substance than another; and upon considering the various odorous substances which could be easily volatilized without change, and whose odour was inseparable from the substance, I fixed upon camphor as the one best suited to my purpose.
odorous	substances										052E James Stark 1833 On the influence of colour on heat and odours.txt	satonelli.tsv	I was therefore desirous, that, if possible, at least one experiment should be devised, which would show, by the evidence of actual increase of weight, that one colour invariably attracted more of any odorous substance than another; and upon considering the various odorous substances which could be easily volatilized without change, and whose odour was inseparable from the substance, I fixed upon camphor as the one best suited to my purpose.
odour	substance			inseparable from the substance							052E James Stark 1833 On the influence of colour on heat and odours.txt	satonelli.tsv	I was therefore desirous, that, if possible, at least one experiment should be devised, which would show, by the evidence of actual increase of weight, that one colour invariably attracted more of any odorous substance than another; and upon considering the various odorous substances which could be easily volatilized without change, and whose odour was inseparable from the substance, I fixed upon camphor as the one best suited to my purpose.
odours								during - my attendance	at the anatomical rooms	in the winter session 1830 - 1831	052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	My attention was first directed to the subject of odours, as connected with colour, during- my attendance at the anatomical rooms in the winter session 1830-1831.
smell		they	I	almost intolerable							052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	During the earlier part of that winter I generally wore a light olive-coloured dress; but happening one day to attend the rooms in black clothes, I was not a little struck by the almost intolerable smell they had acquired.
smell		on the same piece of dress		very strong	as to be remarked even by the family at home					for several days	052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	The smell was so very strong as to be remarked even by the family at home, and it was recognised on the same piece of dress for several days.
odour		they		to the same extent							052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	No odour to the same extent had been remarked in the lighter-coloured clothes.
smell				fetid | comparatively trifling				the atmosphere of the rooms			052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	The fetid smell which they more or less acquired in the atmosphere of the rooms was comparatively trifling, and slight exposure to the air alone was necessary to deprive them of the odour which they had thus contracted.
odour		them | they									052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	The fetid smell which they more or less acquired in the atmosphere of the rooms was comparatively trifling, and slight exposure to the air alone was necessary to deprive them of the odour which they had thus contracted.
odours		different cloths of nearly the same texture , but not of the same colour									052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	This circumstance led me to begin a series of experiments, to ascertain, if possible, why different cloths of nearly the same texture, but not of the same colour, should attract odours in proportions so very different.
odours		of surfaces									052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	The result was, as I had ventured to conjecture, that the colour of bodies, independent of the nature of the substance, modifies in a striking manner the capability of surfaces for imbibing and giving out odours.\r1.
smell										six hours afterwards	052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	When examined six hours afterwards, it was at once evident to the sense of smell that the black wool had attracted more of the odorous particles than the white wool, though neither had gained any appreciable weight.\r2.
odorous	particles	the black wool | the white wool		odorous							052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	When examined six hours afterwards, it was at once evident to the sense of smell that the black wool had attracted more of the odorous particles than the white wool, though neither had gained any appreciable weight.\r2.
odour	a piece of assafcetida	the black wool		strong		of the gum				in twenty-four hours	052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	I took equal weights of black and white wool, and put them in a small drawer along with a piece of assafcetida; in twenty-four hours the black wool had contracted a strong odour of the gum, while in the white wool, the smell was scarcely perceptible.\r3.
smell		in the white wool		scarcely perceptible							052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	I took equal weights of black and white wool, and put them in a small drawer along with a piece of assafcetida; in twenty-four hours the black wool had contracted a strong odour of the gum, while in the white wool, the smell was scarcely perceptible.\r3.
odours		upon a vegetable substance									052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	To try the effect of odours upon a vegetable substance, I took equal quantities of black and white cotton wool, and inclosed them with assafoetida.
emanations	of camphor										052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	Two similar quantities were at the same time exposed to the emanations of camphor in another drawer.
odorous	particles	the black-coloured cotton		the greatest quantity | odorous							052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	In both the black-coloured cotton had attracted the\rgreatest quantity of odorous particles, as palpably evidenced by the smell.
smell											052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	In both the black-coloured cotton had attracted the\rgreatest quantity of odorous particles, as palpably evidenced by the smell.
odorous	particles	The black		the greatest quantity				in both experiments			052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	The black in both experiments had attracted by far the greatest quantity of odorous particles, as evidenced to smell; the red next followed in point of intensity of smell; and the white, so far as could be judged, had attracted least of the odour.\r5.
smell											052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	The black in both experiments had attracted by far the greatest quantity of odorous particles, as evidenced to smell; the red next followed in point of intensity of smell; and the white, so far as could be judged, had attracted least of the odour.\r5.
smell		the red		intensity of							052E James Stark 1833 On the influence of colour on heat and odours.txt	teresa.tsv	The black in both experiments had attracted by far the greatest quantity of odorous particles, as evidenced to smell; the red next followed in point of intensity of smell; and the white, so far as could be judged, had attracted least of the odour.\r5.
