Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
bibbleue565	puant|pourri										Dieu ne les gardera point contre moi , lors les vers lui percerent les boyaux , parquoi il s ' écria tout enragé disant , je suis de malheur né de me voir ainsi toùrmenté .	Les pharisiens manderent Medecins pour lui donner secours , mais nul n ' en sçut venir à bout , tant fut - il expert en medecine il crioit en fremissant les dents & maudissoit Dieu son Créateur , toutes choses lui étoient contraires , il puoit & sentoit si mauvais que nul ne l ' osoit approcher , il avoit la chair toute noire & éprise du feu d ' enfer , il écumoit comme un porc & fumoit comme un tison allumé , il rugissoit du nez , il tournoit les yeux en la tête , puces & vers naissoient qui lui mangeoient le corps par dehors , il les tiroit avec ses mains , mais cela ne servoit de rien , car plus il en étoit , plus il en venoit , il appelloit ses gens , mais nul n ' y alloit tant il puoit pour les vers qui le mangeoient tout vif , en bref il fut tout mangé de vers , & mourut enragé tout puant & pourri , les diables emporterent son ame en enfer , & par ainsi les Apôtres furent vangez , car il vouloit tout faire mourir , & les Maries & autres Dames .	Comme S .
bibbleue565	odeur|odoriferante		grande			la chambre de la Vierge|maison|maison|Paradis	assistans				Comme notre Seigneur descendit en la chambre de la Vierge Marie pour recevoir son ame , & commanda aux Apôtres que son corps fut enseveli en la vallée de Josaphat .	EN la chambre de la Vierge étoient plusieurs personnes pour voir le trépassement , & ainsi que l ' Apôtre parloit & que la Dame faisoit semblant de dormir sans sentir nul mal , il fit un tonnere & grand éclair , & se sendit le Ciel sans faire nul mal , mais il vint en la maison un doux vent & si grande odeur que toute la maison en fut remplie il n ' est bouche qui le peut raconter tant étoit odoriferante , que les assistans croyoient être en Paradis .	Pendant se tems tous les assistans s ' endormirent sinon la Vierge , trois Apôtres & trois Vierges qui tenoient chacun un cierge , & à cette heure descendit de Paradis Jesus - Christ accompagné de trés - belle companie , & ce fut comme dit l ' Ecriture à la tiers heure de la nuit , il descendit dessus le lit de la Vierge , il avoit avec lui cent mille Anges chantans & plus de cinq cent tant des Sts .
bibbleue565	odeur|odeur		grande	nuée|nuée		nuée|nuée					descendit à eux sur le sépulchre de sa mere dans uné nuée très - claire pour reconsorter les Apôtres , avec eux étoient cent mille Anges avec les Archanges , lesquels chantoients Sanctus , & puis Alleluia & Deo Patri , sit gloria .	Et en cette nuée étoit une grande odeur que merveille , de laquelle odeur ils furent tous remplis .	Quand ils virent le Créateur descendre en si noble compagnie , il s ' agenoüillerent devant lui & de la joie qu ' ils eurent se prirent à pleurer , alors J .
bibbleue565	odeur|odoriferante|odoriferante		bien fuave|très odoriferante|odoriferante			chambre					que vous ayez pour recommandé notre servante Sariette laquelle nous a long - tems servie , je recommande à Dieu le createur mon corps & mon ame , & disant cela elle someilla , quand elle fut reveillée elle se mit sur la terre dessus une haire pleine de cendres , & quand elle y eut été un peu elle reposa , & dit en levant ses mains en haut vers le ciel : O Pere tout - puissant , je rends mon ame en vos mains , puisque vous l ' avez rachetée , veüillez la mettre en la gloire de Paradis .	Ainsi que la Dame faisoit sa priere , le Prêtre & les chrétiens vinrent vers elle , & quand ils la virent en tel état , ils furent très - dolens , & comme ils étoient à l ' entour de la Dame , il descendit une grande clarté en la chambre & une odeur bien fuave & très odoriferante , dont chacun se réjoüit merveilleusement .	Marie Salomée fit semblant de dormir , puis elle dit à Dieu soyes mes bons amis , je vous prie servez toujours J .
bibbleue565	odeur		grande			Paradis		Après			Jean l ' Evangeliste .	Après que la Messe fut finie on porta le corps au monument avec sa sœur comme il avoit été promis , quand ils furent au lieu ils découvrirent l ' autre sœur , & quand la fosse fut ouverte ils ôterent le couvercle pour mettre les deux sœurs ensemble en un sepulchre ; à l ' heure que le sepulchre fut ouvert il sortit si grande odeur que tous ceux qui la sentoient croyoient être en Paradis , ils ne sçavoient s ' ils la mettroient contre l ' autre ou dessus , parquoi il requirent Jesus - Christ qu ' il lui plût de les conseiller comme ils devoient faire , & ainsi qu ' ils vouloient mettre Marie Salomée au sepulchre , Marie Jacobée qui étoit dedans morte se retourna & lui fit place , & mit le visage devers sa sœur , de laquelle chose tous les assistans furent étonnez .	Il étoit bien à connoître que c ' étoit chose miraculeuse , & aussi que J .
bibbleue565	odeur		fort bonne							les chrétiens loüerent	Quand ils furent au champ , l ' Evêque regarda les enseignes que S Jacques lui avoit dites , sçavoir la croisette auprès de la roche , quand il l ' eut connu , il se signa trois fois , Bramanus ne sçavoit pas justement le lieu , mais par imagination lui montra la place .	Alors l ' Evêque dit : Seigneurs , il est tems que fassions nos prieres , afin que Dieu veuille montrer la maniere que devons faire , ils s ' agenoüillerent en priant Dieu qui leur montrât le lieu alors une clarté descendit du ciel & se tint sur le lieu où étoient les corps , ils rendirent graces à Dieu , & l ' Evêque prit un pic & découvrit la terre & tous firent comme lui , tant creuserent qu ' ils trouverent le sépulchre , l ' Evêque le découvrit & trouverent les Maries face à face toures entieres , comme si elles y eussent été mises le même jour , & furent trouvées les épitaphes & écriteaux qu ' on y avoit mis , Quand on ouvrit le coffre , on sentit une fort bonne odeur dont les chrétiens loüerent J .	C .
bibbleue565	odeur		grande			ville	gens				Comme on retira de terre les corps des deux Maries & furent portez à l ' Eglise en grand honneur .	TOus les assistans furent rejoüis quand ils connurent les corps saints , l ' Evêque & les autres leverent les corps de terre & les emporterent en la cité , tout le clergé alloit après chantant mélodieusement le psalme Laudate nomen Domini Les gens de la Ville allerent au - devant à cause de la grande odeur qu ' ils sentoient , on sonna les cloches par toutes la ville , & chacun courroit pour voir les corps saints .	Quand ils furent dans l ' Eglise on mit la biére fur l ' Autel jusqu ' à ce que la Messe fut chantée , puis on couvrit la biere de fort riches draps ; quand la Messe fut chantée l ' Evêque ouvrit le coffre tant que chacun les vit & sentirent très grande odeur , puis il lut les écriteaux qui étoient dans le coffre , parquoi on connut les Dames , & chacun y ajouta foi .
bibbleue565	odeur		très grande								TOus les assistans furent rejoüis quand ils connurent les corps saints , l ' Evêque & les autres leverent les corps de terre & les emporterent en la cité , tout le clergé alloit après chantant mélodieusement le psalme Laudate nomen Domini Les gens de la Ville allerent au - devant à cause de la grande odeur qu ' ils sentoient , on sonna les cloches par toutes la ville , & chacun courroit pour voir les corps saints .	Quand ils furent dans l ' Eglise on mit la biére fur l ' Autel jusqu ' à ce que la Messe fut chantée , puis on couvrit la biere de fort riches draps ; quand la Messe fut chantée l ' Evêque ouvrit le coffre tant que chacun les vit & sentirent très grande odeur , puis il lut les écriteaux qui étoient dans le coffre , parquoi on connut les Dames , & chacun y ajouta foi .	Comme plusieurs miracles furent faits à l ' Eglise .
bibbleue565	odeur		GRande			Eglise|Eglise					Comme plusieurs miracles furent faits à l ' Eglise .	GRande odeur fut sentie en l ' Eglise , dont le peuple loüa Jesus Christ , Dieu voulut montrer de grands miracles , car il entra dans l ' Eglise malades , sourds , aveugles , manchots , démoniacles , contrefaits & bossus , mais nul n ' y entra qu ' il n ' en sortit sain & gueri , les nouvelles en furent par tout , tellement que les malades y vinrent de toutes parts , la solemnité dura quinze jours en la ville , on fit un vaisseau pour mettre les corps , puis firent nouveaux ecrit , faisant mention de l ' invention & des miracles , ils mirent les corps dedans & fermerent le coffre , puis le mirent près de l ' Autel en un fort beau lieu , & fut couvert d ' un riche drap rouge , l ' Evêque prêcha & leur annonça le fête des deux sœurs , & ordonna que tous les ans chacun feroit la fête , puis il donna à chacun la benediction , dont chacun loüa Dieu le créateur Je vous ai promis de parler du lieu où sont à présent les corps des deux Maries , ce que j ' espere faire en re chapitre , sçavoir si aucuns veulent sçavoir où sont à present les corps des Dames , ils sont en Provence à 3 .	lieuës de S .
bibbleue565	odeur		grande								Quand ils connurent la chose il se mirent à genoux & firent reverence aux corps saints , le clergé prit les corps & les mirent hors de la charette & les porterent très - honnêtement sur leurs épaules en très - grande devotion , puis les aporterent dans la ville chantant Te Deum laudamus .	Et quand ils furent à l ' Eglise , ils mirent les corps saints sur l ' Autel & allumerent beaucoup de cierges , le Chevalier donna congé au Prélat d ' ouvrir la chasse devant tous , lors quand elle fut ouverte , il en sortit si grande odeur que merveille , chacun vit les corps & lurent les écriteaux ausquels ils connurent les corps des saintes Dames , puis chacun fit son offrande .	Adonc tous malades y venoient & guérisoient de tbutes maladies , le Prélat ferma la shasse , puis on prit conseil où elle seroit mise secretement , il fut conclu qu ' elle seroit mise dans la crousse de l ' Eglise , car on craignoit la guerre laquelle étoit souvent au pays .
bibbleue565	odeur		grande								Le Roi eur devotion de séparer les deux corps & les mettre crès - dignement dedans deux chasses , & en vouloit laisser une en ladite Eglise & vouloit mettre l ' autre en la ville de Marseille .	Lors le Roi fit venir plusieurs Prélats pour ce faire car il avoit fait faire de belles & riches chasses pour mettre lesdits corps chacun à part ; quand les Prêlats surent venus le Roi les mena à l ' Eglise , puis ils découvrirent la chasse où étoient les deux corps , dont ils sortit aussi grande odeur que jamais , & comme ils se vouloient entremettre de les separer , par le vouloir de Dieu les deux corps s ' embrasserent si fort que nul ne les pût défaire , & quand on s ' efforçoit de les separer ils aveugloient & furent aveuglez jusqu ' à ce que les corps saints furent remis en la chasse , parquoi on les laissa ensemble .	Ceux qui étoient aveuglez crierent merci aux deux sœurs , & les autres prierent J .
bibbleue566	gluante	chassie									Ha ! Monsieur , dit – il , en se toournant vers le Gentil - homme , vous me voulez donc persuader que i ’ ay caressé ceste Guenuche embeguinée ? Ne cognissez vous pas qu ’ elle n ’ a rien qui ne soit capable d ’ amortir l ’ affection , & de ressusciter la haine ? Ses cheueux seruiroient plustost aux Demons pour en trainer les ames chez pluton , qu ’ à l ’ Amour pour les conduire soux ses loix , Si elle subsiste encore au monde , c ’ est que l ’ on veut point d ’ elle en Enfer , & que les tyrans qui y regnent ont peur qu ’ ellene soit la furie des furies mesme Appaisez vous , dit le Gentil - homme , vous ne receuez point de honte à l ’ auior embrassee : Ses yeux que luysent d ’ auantage que les ardants que l ’ onvoid la nuict aupres de sriuieres , vous ont attiré dedans ce precipice .	La chassie qu ’ ils iettent est si gluante qu ’ elle peut seruir d ’ excuse à vostre desir s ’ il s ’ y est arresté .	Alors la vieille tenant sa chandelle à la main , s ’ approcha du lict , & dit à Françion : Si vous auicz consideré que ie suis vostre bonne amie Aga the qui vous a tousiours fait plaisir à paris , vous ne me diriez pas tant d ’ iniures .
bibbleue566	puante	marée									Elle me donna autant de riches esperances qu ’ vn fille de ma condition en pouuoit auoir , & me pria de venir chez elle tout aussi tost que i ’ aurois pris mon congé de ma Maistresse .	Ie ne faillis pass à le demander dés le iour mesme sur l ’ occasion qui se presenta apres auoir esté bien crié pour auoir acheté de la marée puante .	Le pacquet de mes hardes estant faict , l ’ lay trouuer celle dont les promesses ne me faisoient attendre rien moins qu ’ vn abregé du Paradis .
bibbleue566	nettoyé|parfumé			corps							L ’ heure de cette douce assignation venuë , il se trouua en nostre maison auec vn habit tout chargé de passements d ’ or car d ’ autant que le Roy les auoit defendus par vn Edict , luy qui estoit estranger se plaisoit à en porter pour paroistre d ’ auantage auec vne chose qui n ’ estoit pas commune .	Tout son corps estoit curieusement nettoyé & parfumé , car il songeoit qu ’ ayant à coucher auecque la maistresse d ’ vn Grand , accoustumée aux somptuositez , il ne falloit pas estre en autre façon , craignant d ’ estre desdaigné .	Lors qu ’ il fut au lict pré de moy , ie vous asseure que ie ne suiuy pas vn conseil que Perrette & Marsault m ’ auoient donné , de ne luy point departir la cinquiesme & derniere faueur de l ’ amour , & de ne le point laisser passer outre la veuë , la communication , le baiser , & le toucher , car ie ne songeois pas tant au gain que l ’ on m ’ auoit asseuré que ie ferois en me monstrant vn peu reuesche , qu ’ au plaisir present dont i ’ estois chatouillée .
bibbleue566	odeur	delicats	mauuaise								Si i ’ eus quelque bon - heur en mon infortune , c ’ est qu ’ vn honneste & recognoissant Chirugien à qui i ’ auois faict plaisir auparauant , me pensa pour beaucoup moins que n ’ eust fait vn autre de sa manicle .	Ie ne vous veus pas entretenir de ces ordures , encore que ie sçache bien que vous n ’ estes pas de ces delicats à qui vn recit est d ’ aussi mauuaise odeur que la chose mesme .	C ’ est assez de vous apprendre que i ’ allay , comme l ’ on dit , à Bauieres voir sacrer l ’ Empereur , & qu ’ estant de retour ie me trouuay si changée , que ie fus contrainte d ’ auoir recours aux artifices , Les fards , les eaux & les senteurs furent mis en vsage dessus mon corps , pour Yreparex la ruine qui s ’ y estoit faite .
bibbleue566	senteurs	fards|eaux									Ie ne vous veus pas entretenir de ces ordures , encore que ie sçache bien que vous n ’ estes pas de ces delicats à qui vn recit est d ’ aussi mauuaise odeur que la chose mesme .	C ’ est assez de vous apprendre que i ’ allay , comme l ’ on dit , à Bauieres voir sacrer l ’ Empereur , & qu ’ estant de retour ie me trouuay si changée , que ie fus contrainte d ’ auoir recours aux artifices , Les fards , les eaux & les senteurs furent mis en vsage dessus mon corps , pour Yreparex la ruine qui s ’ y estoit faite .	Outre cela , ie m ’ estudiay à garder vne certaine façon attrayante , & à dire quelques paroles affetées , ce qui enchantoit infiniment ceux sur qui ie faisois dessein .
bibbleue566	puanteur		grande	corps							Il s ’ approcha pour hacher aussi en pieces ce tesmoin de ses crimes , & fut bien courroucé de ce que sa lame rejallissoit contre luy , sans auoir seulement escaillé la pierre .	Cela le fit entrer en vne telle colere qu ’ en vn moment il se tua de ses propres armes , & la puanteur qui sortit de son corps fut si grande que ie taschay de m ’ en eslongner le plustost qu ’ il me fut possible .	Apres cela ie ne scay de quelle sorte il aduint que ie me trouuay dans le Ciel ( car vous scauez que tous les songes ne se font ainsi qu ’ à bastons rompus .
bibbleue566	odeur|nez						I				Comme ie me tastois de tous costez , ie senty que la baguette poussa de petites branches chargées de fueilles , & peu apres poussa vn bouton de fleur incogneuë qui s ’ estant esclos & estallé , se pancha assez pour refioüyr mes yeux par sa belle couleur .	I ’ euffe bien voulu scauoir s ’ il auoit vne odeur qui peut aussi bien contenter le nez , & ne l ’ en pouuant pas approcher , ie couppay sa queuë auec mes ongles pour le separer de la tige .	Mais ie fus bien estonné de voir que le sang sortit aussi - tost par l ’ endroit où i ’ auois rompu la plante , & peu apres ie commencay de souffrir vn petit de mal , qui me contraignit de me plaindre à ma Chirurgienne , qui accourant à moy , & voyant ce que i ’ auois faict , s ’ escria ; Tout est perdu , vous mourrez bien tost par vostre faute : ie ne scay rien qui vous puisse fauuer : La fleur que vous auez rompuë estoit vn des membres de vostre corps .
bibbleue566	odeur						i|i				I ’ appelle ainsi vn petit garçon qui me conduict , respond le Vielleux , parce qu ’ il me dit ce qu ’ il void dans la ruë , & ie le reçois en mon imagination , comme si ie le voyois aussi .	O bon Giesus ie voudrois qu ’ il fust iey pour me mener coucher autre part que ceans où l ’ on m ’ a desia bian fait du mal , tantost i ’ ay demandé à boire , l ’ on ma donné vn verre dont le pied estoit tout emmerdé , & quoy que l ’ odeur m ’ en despleuft , la soif que i ’ auois ma forcé de le porter à ma bouche , qui en s ’ ouurant fort large a englouty beaucoup d ’ vrine qui estoit dedans , auant que i ’ eusse recognu que ce n ’ estoit pas du vin .	Ce n ’ est pas tout , ce beau Musicien - cy qui ioüoit auecque moy , m ’ a battu comme plastre apres m ’ auoir bien dit du Latin , qui me froissoit autant l ’ ame que ses coups de poing me froissoient les costes .
bibbleue566	odeur	poudre de Cypre	si mauuaise								A l ’ heure il se print a rire si fort qu ’ il redoubla mon ennuy , me faisant croire qu ’ il se moquoit de moy : mais voicy comme il m ’ appaisa : mon chair amy , dit il en m ’ embrassant , vous auez tort d ’ estre si soupconneux , que de vous imaginer que Diane vous ait mesprisesé commettant vne inciuilité esloignée de son naturel , vous ririez trop si vous sçauiez la cause de vostre auanture , ie me souuiens que hier au soir estant de retour du salut , Diane se plaignit à la seruante , de ce qu ’ il y auoit eu quelque gueux qui auoit faict de l ’ ordure dedans son banc .	Ce fut cela qui l ’ en fit sortir , mais la poudre de Cypre dont vous estiez couuert vous empescha de sentir vne si mauuaise odeur .	Ceste nouuelle me contenta tout à fait & i ’ eus pourtant la curiosté d ’ aller en l ’ Eglise voir si l ’ on ne me donnoit point quelque baste ; le trouuay encore l ’ ordure dans le banc , que l ’ on n ’ auoit pas nettoyé , & la veuë de ceste infection me pleust d ’ auantage que n ’ eut fait celle des plus belles fleurs , à cause que par ce moyen i ’ estois deliure d ’ vne extréme peine .
bibbleue566	odeur|parfums			aisselles		lieux		heure après son depart			I ’ auois ouy dire autresfois à Diane , Mon Dieu que Melibée est mignon , il sent tousiours si bon Il estoit vray , & l ’ on pouuoit dire qu ’ il sentoit bon , pource qu ’ il sentoit mauuais .	Il auoit vne odeur capable de donner la peste aux lieux les plus temperez , & sans les coussinets de parfums qu ’ il mettoit sous ses aisselles , les lieux où il estoit eussent esté si fort empuantis , qu ’ vne heure après son depart l ’ on l ’ eut encore senti .	Ie n ’ auois qu ’ à attendre que les grandes chaleurs fussent reuenuës , & que sa forte sueur vainquist le parfum Il ne se pouuoit qu ’ il n ’ oubliast quelque fois à manger des muscadins , lors qu ’ il baiseroit Diane , pour corriger la puanteur de ses dents ; & les meilleurs propos qu ’ il pouuoit tenir deuoient tousiours estre tres mauuais en sa bouche , puis qu ’ il auoit l ’ ha leine si mauuaise .
bibbleue566	parfum|puanteur	dents						tousiours			Il auoit vne odeur capable de donner la peste aux lieux les plus temperez , & sans les coussinets de parfums qu ’ il mettoit sous ses aisselles , les lieux où il estoit eussent esté si fort empuantis , qu ’ vne heure après son depart l ’ on l ’ eut encore senti .	Ie n ’ auois qu ’ à attendre que les grandes chaleurs fussent reuenuës , & que sa forte sueur vainquist le parfum Il ne se pouuoit qu ’ il n ’ oubliast quelque fois à manger des muscadins , lors qu ’ il baiseroit Diane , pour corriger la puanteur de ses dents ; & les meilleurs propos qu ’ il pouuoit tenir deuoient tousiours estre tres mauuais en sa bouche , puis qu ’ il auoit l ’ ha leine si mauuaise .	Sans considerer tout cela , ie pense qu ’ il fa lut que Diane l ’ oubliast , ear son pere lamaria peu apres à vn Aduocat assez riche & assez honeste - homme , aux mains duquel i ’ aymay mieux la voir qu ’ en celles de Melibée .
bibbleue566	puante|puante|odeur		infecte|puante|puante|mauuaisé					Neantmois			Parlez vous de moy ? me vint il dire , auec vn visage renfrongné Messieurs ( ce dis - ie en riant à mes compagnons ) ne vous offencez vous point de ce qu ’ il dit ; il croit vrayement qu ’ il y a encore quelqu ’ vn entre vous qui luy ressembe , & qui merite que l ’ on luy dise ce que ie luy ay dit , se sentant offencé tout a fait , il merepartit apres auoir iuré par la mort & par le sang , qu ’ il ne portoit pas l ’ espée comme moy , & que ce n ’ estoit pas son mestier , mais que si , il en demeura là , n ’ osant passer plus outré .	Quant à moy , tournant sa fascherie en risée , ie recommencay à le brocader , certes , luy dis – ie , c ’ est vne bonne finesse de s ’ efforcer de courrir d ’ autnat mieux vne chose , qu ’ elle est plus infecte & plus puante : Neantmois la mauuaisé odeur paruint iusques à nous .	Puis que vous vous efforcez de paroistre en habillemens , c ’ est bien vn tesmoignage , que vous n ’ auez rien autre chose dequoy vous rendre estimable , mais ma foy vous auez tort , car vous auez voulu aller tantost au dessus d ’ vn galand homme toutesfois scachez qui si vostre corps va au dessus du sien , son esprit ne laisse pas d ’ aller au dessus du vostre .
bibbleue566	puanteur		veritablement	corps							Ie vous prie de me prendre & de me porter coucher , car il est impossible que ie mette mes pieds l ’ vn deuant l ’ autre .	Elle proferoit ces paroles languor eusement , & en hesitant à tous coups , & laissant pancher sa teste ; ce qui donnoit à croire à Francion qu ’ elle fust veritablement malade Il la sousleue donc de telle sorte qu ’ elle ne touché pas presque à terre du bout des orteils , & en la conduisant vers son lict il destourne son visage du sien , parce qu ’ il luy semble qu ’ il sort vne puanteur de tout son corps .	Alors elle l ’ embrasle estroittement , & allongeant le col le plus qu ’ il luy est possible , elle fait tant qu ’ elle lebaise à la ioüe : Ceste carresse ne luy plaisant pas il la laisse tout à l ’ heure aupres de sa couche , & luy dit : Recouchez vous si vous voulez , i ’ ay tant d ’ enuie de dormir que ie ne scaurois demeurer icy d ’ auantage , Ne t ’ en va pas encore respond elle , i ’ auray demain quelqu ’ vn pour garder le troupeau au lieu de toy tandis que tu prendras ton repos pour reparer le temps que tu veilleras ceste nuict .
bibbleue566	odeur		mauuaise			Nays					Dorini lemit incontinant sur les auantures qu ’ il auoit couruës depuis qu ’ il auoit esté perdu , & se voyant obligé d ’ en faire encore le recit pour sa maistresse qui y auoit le principal interest , il le commença .	Il descriuit naïfuement les miseres de sa prison , & la pauureté où il estoit estant Berger , mais il se garda bien de parler de ses diuerses amourettes , de peur de se mettre en mauuaise odeur aupres de Nays .	Il desguise les choses le plus qu ’ il luy fut possible , & adiousta à la verité de certains petits mensonges qui rendirent son recit fort agreable .
bibbleue566	senteur	eau									Il vint à parler des plaisirs dont il iouyssoit à Rome , auec des discours estranges .	Il dit que l ’ on iettoit dans sa chambre tant d ’ eau de senteur qu ’ il faloit qu ’ il se sauuast à la nage , que les muscats qu ’ il mangeoit estoient si gros , quvn seul grain estoit capable d ’ enyurer toute l ’ Angleterre : Et comme l ’ on parloit de la Maistresse de Francion , il dit qu ’ il l ’ estimoit heureuse de l ’ auoir captiué , & qu ’ il preferoit ceste victoire à toutes celle du Prince d ’ Aurange & du Roy Henry le Grand ; mais qu ’ il auoit peur en voyant Francion de deuenir amoureux comme luy , & qu ’ il ne pouuoit regarder vn gueux sans prendre la galle .	Au reste , qu ’ il craignoit bien d ’ aymer quelque desdaigneuse qui le iettast dans vn precipice , & luy dist , Dieu te conduise .
bibbleue566	odeur|sentent|sentent	aisselles	mauuaise	sale				Le lendemain au matin			Quant au valet de chambre , il y auoit long temps qu ’ il estoit allé se mettre au lict , estant las d ’ attendre apres vn tel maistre .	Le lendemain au matin Audebert s ’ estant reueillé , s ’ habilla & appella ce valet pour venir aider à Hortensius a se vestir , ( car il ne le faloit plus traitter qu ’ auec respect ) & il voulut auoir l ’ honneur de luy donner sa chemise blanche : En luy ostant la sale il luy vint au nez vne si mauuaise odeur , quil ne se pust tenir de dire , helas comment vous sentez ? Comment ie sens , reprit Hortensius , ne considere tu - pas que ie commence à parostre Roy en toutes choses ? Ne voy tu pas que ie sens desia l ’ Alexandre ? Mais si vos aisselles sentent l ’ Alexandre , repliqua Audebert , i ’ ay peur que vos pieds ne sentent aussi le Derius , qui auant que d ’ estre Roy auoi testé messager .	Tu fais le gausseur , dit Hortnesius , mais ie prenois tout en bonne part : Ie sçay que les Roys ont tousiours prés d ’ eux des hommes qui parlent librement , pour les diuertir autrement ils n ’ auroient point de plaisir en ce monde .
bibbleue566	odeur		mauuaise								Ils ont iuré qu ’ ils feroient chacun tout du pis qu ’ ils pourroient contre luy , & qu ’ ils y employroient leurs meilleures inuentions .	Or ie vous ay dit de quelle sorte Valere a eu dessein de perdre Francion pour le faire condamner à mort , où tout au moins le mettre en si mauuaise odeur pres de sa Maistresse , qu ’ elle ne vueille plus de luy .	Mais Ergaste y a procedé d ’ vne autre voye , ainsi que i ’ apris dernierement de Saluiati , qui est vn homme corrompu qu ’ il employe en toutes ses affaires .
bibbleue573	parfumée|parfumée	Langue|Langue	parfumée|parfumée	Langue|Langue							53 Langue de porc en ragoût .	54 Langue de porc parfumée .	55 Langue de porc grillée en ragoût .
bibbleue573	parfumée|parfumée	Porc	parfumée|parfumée								Etant salée & cuite , coupés - la fort déliée , & la mettez mittonner avec peu de bouillon , puis la pàssez par la poële avec du lard fondu , oignon pilé , & un filet de vinaigre ; ce qu ' étant fait , servés avec jus de citron , & garnissez de capres & de tout ce que vous aurez , mêlés - y dans la saison du verjus ou groseilles .	55 Langue de Porc parfumée .	Etant cuite servez la séche , & la garnissés de ce que vous voudrés , soit fleurs ou autre chose .
bibbleue573	senteur	eau									Faites votre sirop & avec vos œufs frais , mêlés - y un peu de lait bien frais .	Etant cuits servez - les sur une assiette , & eau de senteur .	83 .
bibbleue573	parfumer	genevre		les				deux fois le jour			Votre porc étant habillé , levés - en les jambes , & les étendez bien pour leur faire prendre ply , mettez - les en la cave durant quatre jours , pendant quoi il en sortira de l ' eau qu ' il faut essuyer fort souvent , que si le tems est humide , ne les y laissés que deux fois vingt quatre heures , puis les mettez à la presse entre deux aix , & les laissez aussi longtems qu ' il y a que le porc est mort .	Après cela salez - les avec sel , poivre , clou , anis battu , laissez - les prendre sel l ' espace de neuf jours , après quoi vous les tirerez & mettrez dans la lie de vin pendant neuf autres jours : ensuite envelopez - les avec du foin , & enterrez dans la cave en lieu qui ne soit trop humide , les ayant tirez , pendez - les à la cheminée du côté qui fume le moins , & ne manquez de les parfumer deux fois le jour avec du genevre .	Etant secs & peu enfumez , pendez - les au planchet dans une chambre qui ne soit point humide , & jusqu ' à ce que vous en ayez affaire ; visitez les souvent de peur qu ' ils ne pourrissent .
bibbleue573	senteur				musc						Oeufs à la crême .	Cassez des œufs à proportion , ôtez - en la moitié des jaunes , les bettés bien avec du sucre & peu de sel , mêlés votre crême , puis faites cuire le tout dans un poëlon ; étant bien cuit , servés sur une assiette & sucrés : si vous voulés donner couleur , vous le pouvés avec la pelle du feu , si vous aimés la senteur vous y pouvés mettre un peu de musc .	10 .
bibbleue573	senteur	eau									Tourte d ' amandes .	Elle se fait de même sorte , excepté que pour l ' arroser , il y faut mettre du lait au lieu d ' eau de senteur .	33 .
bibbleue585	sentir mauvais|mauvais		mauvais|mauvais								Il y alla en pleurant , & ses pleurs firent dirent à quelques Juifs : Voyez comme il l aimoit ; pendant que d ' autres disoient : Ne pouvoit - il pas l ' empêcher de mourir , lui qui a ouvert les yeux à un aveugle né ? Jesus continuant à saire paroître les sentimens dont il vouloit bien être ému , arriva au sépulchre , qui étoit une grotte fermée d ' une pierte qu ' on avoit mise par dessus .	Il commanda qu on ôtât la pierre , surquoi Marthe lui représenta que le mort devoit sentir mauvais , parce qu ' il y avoit déja quatre jours qu ' il étoit dans le tombeau .	Mais il lui répondit : Ne vous ai - je pas déja dit que si vous croyez , vous verrez la gloire de Dieu ? On ôta donc la pierre , & Jesus levant les yeux en haut , dit ces paroles , Mon Pere , je vous rends graces de ce que vous m ' avez exaucé : Pour moi , je sais bien que vous m ' exaucerez toujours , mais je dis ceci pour ce peuple qui m ' environne , afin qu ' ils croyent que c ' est vous qui m ' avez envoyé .
bibbleue585	parfum|parfum|odeur	nard|nard		vase|tête	nard|nard	maison de Simon le|maison	lui				JEsus avançoit toujours vers Jerusalem , & six jours avant la Fête de Pâques il arriva en Bethanie , où il avoit ressuscité depuis peu Lazare frere de Marthe & de Marie .	On lui apprêta là à souper dans une maison de Simon le Lépreux ; Marthe y servoit , & Lazare étoit un de ceux qui soupoient avec lui : lorsqu ' il fut à table , Marie s ' approcha de lui avec un vase d ' albâtre plein d ' une livre d ' huile d ' un parfum de nard de grand prix qu ' elle versa sur ses pieds , les essuyant de ses cheveux ; & ayant rompu le vase , elle répandit sur sa tête le reste du parfum , dont l ' odeur remplit toute la maison .	Les Apôtres , mais principalement Judas Iscarioth murmurerent de cette profusion ; & ce dernier disoit qu ' on auroit pu vendre ce parfum trois cens deniers , qui reviennent environ à cent vintg - huit livres de notre monnoie , & en donner l ' argent aux pauvres .
