Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
bl1456	fmell	of Gunpowder					I				Zounds her ' s a coile , you were bellto fweare me on the Interrogatories , how many Piftols I have tooke in hand .	Or whether I love the fmell of Gunpowder , Or dare abide the noife the dagge will make , Or will not winke at flafhingof the fire .	I pray thee Shakebag , let this anfwere thee , That I have tooke more purfes in this downc , Then ere thou handledtt Piftols in thy life .
bl1457	fetid|fetid		fetid|fetid								Oh but your fticke wants Rozen to make the firings found clearely : no , this double Virginall , being cunningly touch ' d , another manner of Iacke leaps up then is now in mine eye : Sol , Re , me , fa , mi , I hare it now , Solw % exme fatitmtferam : Alas poore Lady , tell her no Pothecary in Spain t has any otthat Affafettda fhe writes for .	Cer , Af * fetid * ? what ' s that ? Sal .	A thing to be taken in a glifter - pipe .
bl1457	whiffing	Gunpowder									, firrah , you , no .	' You Don with th ' oaker face , I wifh to ha thee But on a Breach , ftifling with fmoke and fire , And for thy No , but whiffing Gunpowder Outo ^ an Iron pipe , I woo ' d butaske thee If thou wood ' ft on , and if thou didft cry No , Thou fhudft read Canwi - La w .	l ' de make thee r carej An | TheNobleSpamfb Souldter , In — none heare , — flay — no , none heare .
bl1457	reeking	Iron									Bd .	That ' s I ; all that brave blacke villaine dwels in me , If I be that blacke villaine ; but I am not , A Nobler Character prints oat my brow , Which you may thus read , I was banifh d Spaine For emptying a Court - Hog ( head , but repeal ' d , So I wood ( e ' re my reeking Iron was cold ) Promife to give it a deepe crimfon dye ' • & gt ; ' 5 The Noble Spanifh Souldiefm Bin 6uerwhelm ' d , nomoretogaze on day , That youto & gt ; paine had never found the .	ways Here to be loft for ever .
bl1458	whiff	Zarma									Sure , Pirrhrn , they are angry with the Court , And having found , none for their anger care , Strive out of malice to be popular .	Enter Zarma who whiff er s Rustan .	Zarma .
bl1459	odors		*|breathing								It dnb ' mbafe Th ' opinion of apow ' rt mvulgar so That DELIA 158 SONNET XIX .	REflare thy tresses to the golden Ore , Yeeld Cithere & amp ; s sonrje those Adtts of loue ; Bequeath the heiuens the starrei that I adore , And to th ' Orient do thy Peades re ^ oue , Yeeld thy hands pride vnto th ' Iuory v ^ hite , T * odors giue thy breathing sweete ? Restore thy blush viko Aurora bright .	To Thetis giue the honour of thy seetc .
bl1459	odors	garlands									exclude ; Se ' ing , in the streightofa necefsitie , The meanes to vvin , i $ t ' hauc no meancs to flye .	466 THE TRAGEDY With odors , inccnsc , garlands in her hand , When I approacht ( as one from Cæsar sent , ) And did her close thy message Understand .	She turnes her backe , and with her takes me 1 ^ , Rcades in thy lines thy strange vnlookt for tale : Andreadcs .
bl1459	scent	of humours									And therefore , leaue the left and out - worne course Of vnregarded wayes , and labour how To fit the times with what is mort in force .	Be new with mens affections that are new : Sriue not to runne an idle counter - course , Out from the scent of humours , men allow .	For not discreetly to compose our partes Vnto the frame of men ( which we must be ) Is to put off our selues , and make our Artes Rebels to Nature and Socictie , Whereby we come to burie our deserts , Inth ' obscuregraueof Singularitie , Mufo - THE QVEENES ARCADIA , 3 * 5 Didst thou alleadge vile man to my weake youth , How that those vowes I made vnto my loue Were bands of custome , and coul i not lay on Those manicks on nature , which should keepe Her freedome prisoner by our dome of breath ? O impious wretch now nature gtues the lye To thy souk heart and tels my grieued soule , I haue done wrong , to falsifie that vow I first to my deare loue Menalcas made .
bl1461	fmell	of her amber greace|kitchin - ftuffe perium	theiweet								No more , you ' l anger me , Newm .	You ' l anger me agen then : we Imps of f JM * rtt Should know no other miftrefles , then what the Camp contains , I nere durft love ith ' tied ( marry in the Citie I ' ve had copulation with all trades ) but one poor futlers wife , 8c She as faire too , a & gt ; was the kettle which ( he boyl ' d her becfe in , ; O how theiweet fmell of her amber greace And kitchin - ftuffe perium ' d my greedy noftrils , Yet on this beauty doted Lrmpir ' d by infuneftion ofthe fM } ) And gave her to cuckol ' d the good corporall her husband .	7 - f f / abella .
bl1461	fragrant|fragrant	lip	fragrant|fragrant								Prtd .	Save you brother , you ' ve parted with your MiftrcfTe , pray tell me , does flic kiffe well , Has ( he a fragrant lip ? Are her demeanours courtly , apt to ravifh ? Are you refolv ' d to fun away with her , And ftain the honour of our famxly , for her fwc * t fake & gt ; tsllber .	Gentle brother , you ( peak 3 language I nor undcrftand , Nor value much the meaning .
bl1463	fragrant|fragrant	Groves	delightful fragrant|fragrant								When we feel the blefs ' d Raptures of innocent Love , No joys exceed ours but the pleafures above .	In thefe delightful fragrant Groves , - , \ Let ' s celebrate our happy Loves .	( - & gt ; .
bl1464	scent	thy Father ' s Blood									How I could laugh at this poor Animal .	Do ; hunt me close : and scent thy Father ' s Blood .	But know , hot fool , I have the Priest to play yet ; A Roman Dance to lead you .
bl1464	scent		cold				him				' Tis true 5 Once two whole years he had me in the chace .	Then but an inconsiderable Monk , Too weak to grapple with so fierce a Hunter , • Through all Disguises , Shapes and Names I dodged him , Till the cold scent made him give o ' r the Game .	But I am above thee now .
bl1464	stench	Sulphur	poysonous smoaky								Sax .	Good Heav ' n ! what misty damp disturbs my steep ? Sulphur and Pitch & gt ; What poysonous smoaky stench ■ ■ Offends my aking Eyes ? - Within .	Fire ! fire ! fire ! Sax .
bl1465	whiffed	by									( once ) two thousand years ago , And therefore { whom they hate ) must still be so : Poor witless Sophister I Do but turn the Tables , And play them 1 know where , thou ' lt call them Fables And vet the Coxcomb did admire his wit , _ .	* And Tories call it ( stilt ) a Lucky - Hit And why ffor Gods sake why \ where ars men ' s brains ? Fool ' d by Romance and by Poetick - Strains ? And whiffed by ' a dull old Quixot ? ( Fy - on ' t ) The Wind - mill of his Brains ( he thought ) a Gyant .	Thou fhows ' t what true - bred Valour Courtiers have , is this Heroick ? HeElor - like to brave A man { ' boujayst ) is Crippled hand and foot , Bound to the Peace ( Hard Hap ! ) by the fell - Gout : His Brains ( tho ' ) ure not Gouty ( Jobnl ) like thine , And for a helping - hand ( behold ! ) hews mine .
bl1466	fmelling	Sweet|Sweet|Truit	Sweet|Sweet								Yes if the Mafter Will give you entrance .	hngelo vanijhetb ' The ' Tis a tempting fruit , And the moft bright cheek ' d Child I ever view ' d ; Sweet fmelling goodly Truit : what flowers are thefe & gt ; In Dioclefians Gardens , the moft beautious , Compai ' d with thefe , are weeds : is it not February .	The fecond day fhe died ? Froft , Ice , and Snow Hang on the Beard of Winter ; where ' s the fun That guilds this fummer ? pretty fweet - boy , fay , in what Countery .
bl1466	fmell	my									tier .	Which mine eyes feeing full of tears , cry aloud , 8c curfe my feet , for not ambling up and down to feed Colon , fithence if good meat be in any place , ' tis known my feetcan feetcan fmell .	Spun .
bl1467	fmell	of Pitchand Tar					the Ladies won				What place is that , do they fight or Drink there ? Lov .	' Tis a Storehoufe for the Body , you muft lay gby this Sea habit for aLand Drefs , the Ladies won ' t like the fmell of Pitchand Tar .	Capt .
bl1467	Perfume			d Wigs		the Vr awing Room					And when the Conforms done , the Ladies may There entertain the Beaux till break of day , Andflill pretend they for their Coaches ftay & gt ; .	Men ' ofno bus ' nefs to the Court may come , And Iffenc ' d Wigs Perfume the Vr awing Room - Where , on the Window , Fops , their Wit to prove , Write Petty - Treafon to the Cod of Love .	Iitfhort , whatever Crimes o ' rrwn the Town , Here ' s none to day that are with M alice fkown : We ' ve Plot and Humour too , but as for Wit , Lett hot he judg - d : by th * dijlerning Pit .
bl1468	scents perfum ' d	Sabean	rich	the air							Menan .	You may remember , Sir , that I was by , Call ' d as a witness to the secret Tye , Thrice we invok ' d the God of Marriage there , - & gt ; With rich Sabean scents perfum ' d the air , £ » And utter ' d sacred Vows , and binding Prayer .	J K .
bl1468	reek	with your Hearts Royal blood		the Haft							G A Sophonisba : Or , 30 Rez .	Rather than I would live to see tho £ Hands , Which Kings have kiss ' d , fetter ' d with Roman Bands ; That Body like a Pageant wretch adorn ' d , Gracing the Victor ' s wheels your greatness seorn ' d : Rather than this endure , by all that ' s good , £ I ' d bathe this dagger in your Life ' s warm Flood , Till the Haft reek ' d with your Hearts Royal blood .	J .
bl1468	reeking|reeking	Hearts|Gore	reeking|reeking				my				You ' d have me fhake ' her off and live ; Tde know Whether this Flclh you wear you can forgo , And be the fame .	Here through my bofom run Your Sword ; and when the bloody deed is done , When your Steel fm6aks with my Hearts reeking Gore , Bid me be well as e ' re I was before .	Scip .
bl1470	fmells	the flower of a blooming clove									Fla .	I have not power to contain my felf , [ He kneels and So fmells the flower of a blooming clove , kiffes her hand The more / drink , the more / thirft .	twice .
bl1470	fmell	o ' th ' Grave									Ha , ha , ha , what a Phlegmatick fool is this ? San .	Good Sir , be more temperate ; / would not for My hand , the Houfe here fhould perceive one Of your years and gravity to be — Ber , Ha , my years and gravity : why you thin - gutted Slave , how old am / : / am not rotten yet , Nor grown fo Ranck , to fmell o ' th ' Grave ; O Times and Manners , he takes me for a hollow Trunck , A Carcafs , a Tomb , a Sepulcher .	Alle .
bl1471	smell|perfurn ' d	withhis Tarpaulin Brandenburgh			like a Cabin	my Chamber				enough to make a Fog	Well , if he be return ' d , Mr .	Novel , then stall I be pester ' d again with his boistrous Sea - love ; have my Alcove smell like a Cabin , my Chamber perfurn ' d withhis Tarpaulin Brandenburgh , and hear vollies of Brandy sighs , enough to make a Fog .	in ones Room .
bl1471	smells	a ' Lover that			like fhames|jireet						in ones Room .	Foh ! I hate a ' Lover that smells like fhames - jireet ! Man .	I can bear no longer , and need hear no more .
bl1471	stinking|stinking	breath	stinking stinking|stinking								Man .	Yes , but 1 11 assure you then , their business is to persecute me ; but d ' ye think I ' ll stay any longer , to have a Rogue , because he knows my name , pluck measide , and whisper a Newsbook - secret to me , witha stinking stinking breath ? A second come piping angry from the Court , and sputter in my face his tedious complaints against it ? A third Law - Coxcomb , becausc he saw me once at a Reader ' s dinner , come and put me a long Law - Case , ro make a discovery of his indefatigable dulness , and my weari ' d patience patience ? A fourth , a most barbarous civil Rogue , who will keep a Man half an the plain - dealer : 76 from a Woman , which concern her Honour : Youmayguefs my misfortune misfortune to be Love , by my difguifejbut a pair of Breeches cou ' d not wrongyou , wrongyou , Sir .	Ver .
bl1471	breath|perfume	nothing|Tobacco									Hah ha ! Nay then fhe abus ' d you , ' tis plain , for you know what Manly faid : the fweetnefs of your Pulvillio fhe might mean & gt ; but for your breath ! ha , ha , ha .	Your breath is fuch , Man , that nothing nothing but Tobacco can perfume : and your Complexion nothing cou ' d mend , but the Small Pox .	L .
bl1471	scent	it					you			that charm	But , Madam , tell me , pray , what was ' t , about this spark , cou ' d .	take you ? was it the merit of his fastionable impudence , the briskness of his noise , the wit of his laugh , his judgment , or fancy in his garniture ? oj was it a well - trim ' d Glove , or the scent of it that charm ' d you ? Nw .	Very well , Sir , ' gad these Sea - Captains make nothing of dres - sing : but let me tell you , Sir , a man by his dress , as much as by any thing , stews his wit and judgment , nay , and his courage too .
bl1472	Fragrant|Fragrant		Fragrant|Fragrant								Come , now Androgynes , let ' s fit and Revel , And Toy the tedious Minutes out in Sports and KilTes .	* Now thou ' rt in wanton Cupid ' s Fragrant Pallace , Where nought but Eafe and Gay Delights Inhabit : No Interrupting Thoughts of Bufinefs here , Muft now intrude ; all Care from hence is Banifh ' d .	' As on the Surface of a clear calm Sea , We ' ll Lye , and Babk , ant ) % tf & gt ; t OUt % ibt $ at » ap * Leo .
bl1472	fmells						he				Rem .	He ftill keeps to his old way of Anfwering , like a Dog when he lights of a very hard Bone , he fmells to it , and lets it lie .	Ah , poor Hungaria ! How endlefs are thy Sorrows ! To what yet cruel Fate art thou referved ? By what unheard - of ftrange Abominations Haft thou provok ' d thefe heavy Plagues and Judgments ? Thou haft feen the Bulwark of thy Lawsthrowndown , Thy Rights and lawful Liberties invaded : Thou haft feen thy faithful , pious , generous Sons Expos ' d to the rage of barbarous Affaflins ; , .
bl1473	breath		Strong								Die .	Thanks , gentle Flora , to your Virgin Puss ; ' Tis a Strong breath that can o ' re - come a Snuff .	[ Aside .
bl1476	smells				of a great Dinner	a room					Sure .	This Madam Ranter is so prodigious a Treater — & gt ; oh \ I hate a room that smells of a great Dinner , and what ' s worse a desert of Punch and Tobacco — what ! are you taking leave so soon Cousin ? I th _ _ Yes Madam , but ' tis not fie 1 should let you know with what re - gret I go , — but business will beobey ' d .	Sure .
bl1476	Whiff						my				Whiff .	Nay ' tis not that — But my Whiff , my Nancy dreamt to night fhe fiw , mc hang ' d .	WHm .
bl1476	Whiff						he				Whi : ■ : .	But are you fure he ' s taken f Whiff .	Sure can ' t you believe your Eyes , come forth .
bl1476	Fetition						Brother Dullman				Whiff .	1 thank you Brother Dullman , read my Fetition , [ Drinks .	Clar .
bl1476	Whiff|tWhiff										Down .	What fay you Captain Whiff ? tWhiff almoft drunk .	JVhiff .
bl1476	Whiff	other									and Mrs .	Whiff , and feveral other Women .	Bac .
bl1476	Whiff						Whimfey				all .	Enter Whimfey pulling in Whiff , with a Halter about his Neck .	Whim .
bl1476	Whiff|Whiff										Whim , Ay — when I was a Juftice I never minded Honefty , but now I ' lc be true to my General , and Hang thee to be a great man .	— Whiff 41 Whiff .	If I might but have a fair Tryal for my Life - — 7 Whim .
bl1476	smell						your				Whiff .	Ay , your Honours will smell out the truth if you keep us here long .	Dar .
bl1478	breath|breath	breath|breath	stinking								Aft .	I have more cause to fear Infection from your stinking breath .	An .
bl1478	smell	Frankincense|of this profane Fellow									] An .	Joculo , burn Frankincense to drive away the smell of this profane Fellow .	But Laurinda , How wilt thou help me ? Hast thou forgot my Leonora ? Lau .
bl1478	perfume	joculo				the room					] An .	joculo , come , perfume the room .	Enter Hillario .
bl1478	smell	of that profane Fellow				the house					O Hillario ' .	wellcome : It is to purge the house from the smell of that profane Fellow tAstutio .	Hill .
bl1478	foul					the house					Hill .	He hath not foul ' d the house , hath he ? & lt ; An .	Nay truly he ' s fast enough for that , Laurinda hath laid him in bonds , she sound him hid in a Chest .
bl1478	smell	it					I				' Tis not a Coney , ye ' are deceiv ' d Sir .	Jer , Do I not fee and smell it ? Fr .	If it be I ' ll give you it .
bl1479	odor	Them	grateful			in the mind					The nature of true pleafure can ' t confift In the delights of love , which leave the foul Not fatisfi ' a , when the moft fatiated , Whilft in her interchangeably there fight Reftlefs difguft , and reftlefs appetite .	True pleafures no remorfe , but leave behind ■ Them ftill a grateful odor in the mind .	Flo .
bl1482	fragrant|fragrant		fragrant|fragrant								& gt ; To fruitful Paleftine let ' s next proceed .	Where by her Track vie find fhe has liv d indeed , Whofe very Stones and Hills her Footfteps bear , Each Field , each River owns file once was there , But now of an eternal Lofs complain ; , £ We Heme ' s fragrant top may fearch in vain , & lt ; & gt ; Or Gi / e « f s neighb ' ring Mount or lovely ? / * / » ; ) Both that and her once boafted Balm are gone , Nor dwells fhe in forfaken Lebanon ; Nor ev ' n on ancient Sions facred brow , Once ( acred , but profane and « ww » w * now : Long U and injur ' d by that ft & gt ; f » ^ t race The D ^ e cou ' d bear no more , but left the F / ^ e , Nor more will fix Oft ' lbme peculiar ground , But far away wings the We World around ^ She fcatters fl ^ fe * with her where ( he flyes , 1 An Olive - branch fhe bears , which Pe4ce implyes , & lt ; & gt ; The ifcwww Swords remov ' d from Paradtce , ) Clean and XWe ^ ' s no more , the Ark is tree , Whoever comes may now admitted _ be .	Religion now no longer we ' ll defpair ) To find thee Out , fince thou art every rrbere ! ? Yes y - we too foon may find her — fee — Ihe s there : ) ' Tis fhe , her face all cover ' d with a flood Of briny Tears , hei Garments rolfd in Blood : 9 t The Per fun anciently ( and fome few at prefent ) worfliip worfliip the Fire .
bl1482	Scent		hungry								Tremendom Forms whofe looks chill Honor J » ear , And like true Dsmons , fright the burdened air .	And well they may , who ^ hungry Scent and Eyes f Are only feafied in a Sacrifice .	Since fed with nought but fmoak , well may they lo ; vr , That all the meat their own fat Priefls devour ; Nay mod unmercifully ^ ^ 11 Rod , ' ' And when they pleafe ra ^ ' on their naughty God .
bl1483	odorous|odorous	favours	odorous|odorous				We				Lady Bertlam .	We Cannoc expect from the Dunghill odorous favours : Were our affections greacer than they are , they meric not half the Contempt and Scorn persucs thy wretched Family , and the Memory of thy abhorred Husband .	Mrs .
bl1483	smell	the	stale				I				Lady Bertlam .	His love is not Worth the enquiring aster , aster , Wench ; as for the Rump , I smell ' iis stale already , and must be pepper ' d when thy Lord returns ; dost think Wench ic soall have a sirring place chen , no I warrant thee , he that jerkc ic when he camcouc of the West , wHl do the like , when he comes out of the North .	Priffdla .
bl1483	smell	you					people				Prlffilla .	No indeed Secretary , I will not make you so bold ycc ; If you return fase and found , and in good plight , that is , myXords brows circled with laurel , and people smell you out to be a Secretary of State , ' iis very probable probable you may have admittance to my Lip , and something else in a lawful way .	[ calls within Walker , ryalker .
bl1483	stinks		abominably								Priffdla .	I soould havecall ' d you Highness , I confess , but 1 hope you are not offended ; Lilly is a meer rogue , He never endure a Lilly hereafter , ' us a flircering flower , and stinks abominably .	Lady Bertlam .
bl1483	Perfumes	Powders									Lady Bertlam .	There ' s no Invention for flecking , glazing , orannointing , but we have notice of ; and for Powders and Perfumes , we may be fenced a street off .	Ladyes .
bl1484	scent						my				0 g .	You talk as if you were bereft of sense I have seen ' t I tell you , scent ; my own eyes see ir .	W hate they call seeing : lie not bate you an ace , I ' se bawle ' t a hundred times into your cars .
bl1485	reeking|reeking		reeking|reeking								She dies ; not Deftiny fhall fave her from me .	* As fhe has fworn , and as ( he has forfworn , I ' ll draw my Sword , bath ' d in her deareft blood , From forth her Heart - firings , while the rank red Weeds Cling to my reeking Blade : Or wou ' d you more ? 7 am grown up to your anger .	Ziph .
bl1485	stink	Worms				in					Mith .	What , will you bear your part too ? Oh the Gods ! He is transported with the ample Thearn , And plays the Orator • ' Plagues rot thy Tongue , And blasted be the Lungs that breath ' d his welcom , Perish the Bodies that went forth to meet him , A prey for Worms to stink in hollow ground .	O , Viper ! Villain ! not content to take My Love , bug Life .
bl1485	Odours		prodigious								Will you but give me leave ? Phar .	1 faw the blaze Of his immortal Honour , heard the fhout Of all the Court , which did torment the Air To that degree , that Birds fell round us dead ; And that thin Region , where we fcarce cou ' d live When firft we did afcend , became fo fat With the rich Steam of Bloorf , and boyling Gold , And flowing Gums , that we were forc ' d remove : Nay , / believe , the glutted Gods themfelves Were almoft choak ' d with the prodigious Odours .	Pelop .
bl1487	fmell		ill					in a Morning			Temptation ? No Id have you know I ( corn Temptation t Idurd / / truft my felf in a Convent amongft a Kennel of Cramm ' d Friers : Befides that ungrateful ill - bredfellow Valentine is my mortal averfion : more odious to me then foul Weather on a May .	Day , or ill fmell in a Morning .	.
bl1487	smell						all the Company				Ay .	' A little Air will be very seasonable at present Madam , I shall grow rank else , and all the Company I keep will smell me out .	Mrs .
bl1487	stinking|stinking	Cuckold	stinking|stinking								Goodv .	If I should have been in the wrong all this while , and mistaken my own Dear Wife for Victoria ! — Ah ! Curse on this hot head of mine t Pox on ' t it is impossible / Yet that mischievous Rogue Malagene was all the while in the Garden , and he has been at his Doubts and Ambiguities , and may - be ' swithme : By this Light lam a Cuckold , an Arrant Rank stinking Cuckold .	Enter Victoria .
bl1487	infufferabk|infufferabk|fmell	him	odious|infufferabk|infufferabk				I				Squ .	Oh , odious ! infufferabk ! Who would have thought , Coufin , Coufin , you would have ferv ' d me fo fough how he ftinks of Wine , I can fmell him hither .	— - How have you the patience to hear the noife of Fiddles , and fpend your time in nafty drinking ? Sir Nob .
bl1487	perfum '	Jessimine -	sweet								Ay Sir , will you fight ? do you think you dare fight ? Sir Nob .	Why , you sweet perfum ' d Jessimine - Knaves ! you Rogues in Buckram ! were there a Dozen of you I ' d beat you out of your Artificiall Sweetness into your own naturall Rankness i you Stinkards ! soall I draw my Cerberus and cut you off you Gaudy Popinjaies ? I Cap .	This Friendjhip in fajbion 20 defired me to be his Advocate : Who could withftand that Eye , that Lip , that Shape and Mein .
bl1488	fmell	Carrion									And ( you gull ' d Priefts ; invoke nomore Heav ' ns aid He has you all into my Power betray ' d ; And Tie go whet the Idumean Swords , And nobly banquet the infernal Birds .	They flock about , and heaps of Carrion fmell , I ' le make to night a Jubilee in Hell .	[ Exit .
bl1488	reeking	droves|Blood									Or in what droufie Labyrinth wandring round / Sag .	Rather to what infernal Dungeon lead , Guarded with Fiends , and haunted with the Dead ; For 1 have been with droves of Souls purfu ' d , Chac ' d hot , and reeking from warm Flefh and Blood .	Phin .
bl1490	whiffing	Tobacco|of fweet wints									See .	Confefle , or I fhall marre your grace in whiffing Tobacco or fquirting of fweet wints downe your gullet ; — you have bceue offering to play the gelding we told yee of I fuppofe ; — fpeake truth , ( move the femicircle of your countenance to my left hand file ) out with the truth ; would you have hadaleap .	; .
bl1490	odorous|odorous	Camphire|Camphire	odorous|odorous								Sec .	Winke faft with both your eyes , the ingredients tothecompofitionof this ball , are moft odorous Camphire , Camphire , purefopeof / ^ * / * * , oyleof fweet Almonds , with the fpirit of Allomc ; they will fearch and fmart fhrewdly , fhrewdly , if you keep not the fhop - windo wes of your head clofe .	Spa .
bl1490	fmell						I|I				See .	Iumpe wi - h me , I fmell a trick too , if I could tell whar .	Spa .
bl1494	Perfume	the breath of Nunnes|with Roses strow				her Temple					Hub , Oh to thy sweetnesseEnvy would prove kind , Tormentor humble , no pale Murderer ; And the Page of death a smiling Courtier .	Venus must then , to give thee noble welcome , Perfume her Temple with the breath of Nunnes , Not Fefia ' s , butherowne , with Roses strow The paths that bring thee to her blessed shrine ; CloathaU her Altars in her richest Robes , And hang her walles with stories of such lores Have rais ' d her Tryumphs , and ' bove aU at last Record this day , the happy day , in whkh prov ' d to love a Convertite : Be mercisoll , and frve me .	Bellina , Youaredcfil ' d with Seas of Christians blood , An enemy to Heaven , and which is good , And cannot be a loving friend to me .
bl1494	fragrant|fragrant	Virge	fragrant|fragrant								iteT ^ tlina , And with attention .	liearkeh to my dreame : Me thought one evening , sitting on a fragrant Virge , Close - by there ranne a silver gliding streame ; Ipast the Rivokt , and came to a Garden , A Paradise , I should fay , for ksse it could not be ; Such sweetnesse the world containes not , as flaw ; Indian , * Aramaticks , nor Arabian Gummes , Were nothing sent ed unto this sweet bower : I gaz ' d about , and there me thought 1 saw Conquerours and Captivcs , Kings and meane men , Ifr - w no inequality in their places : Casting mine eye on the other side the Palace , Thousands I saw my seise had sent to death ; At whicb , r sigh ' d , and sob ' d , I griev ' tf , and groan ' d , Ingirt with Angels , where those glorious Martyrs , Whom this ungentle hand untimely ended ; And beckon ' d to me , as if heaven had said , Bekeve a $ they , and be thou one of them ; At which rnyhsart leapt , for there me thought I saw , As I suppos ' d , you , , two , like to t - he rest : With that I wak ' d , and resolutely yew ' d To prosecute , wha * : { m thpaght had seene .	Tellina .
bl1494	perfumes	ravishing|ravishing sweetes	ravishing|ravishing								Not a racke of mine shall touch thec .	t Why should the world loose such A paire of Sunnes as shine out from Thine eyes : why art thou cruel ! to make away Thy seise , and murther mce ? Since whirk - winds cannot shake thee , Thou shalt Uve , and Ik fame gentle Gales upon thy face : fetch me a day bed , Rob the earths perfumes ofall The ravishing sweetes , to feast her sence i 13 Pfllow * The Martyr d Souldier .	I have that army which your rash yougg King Had bent against the Christians , they now are mine : I amtheCcnter , and they allare lines Meeting in mc ; if therefore these ? strongsinewes , The Souldiers and the Commons have a vertuc Toliftme into the Throne , Jkkapeintbit : Will you confcnt , or no ; be quick in answer i I must be swift in execution else .
bl1494	Perfumes|pestiferous|pestiferous breath		pestiferous|pestiferous								Veid ? Dam , As frozen as ifthc Morth - windehad in fpight Snatcht her hencefromyou .	King , Oh I have murthered her : Perfumes , some creature kill : She has so long in that darke Dqngcon pestiferous breath , the sweete has Stifled Tht Martyr d Souldier .	King , Doe it , be thou Master of much gold , a Cam .
bl1495	Odour		rich								Now give me the dear Prefcnr .	See , fee , my Lord , they are embofs ' d with Jewels , And caft fo rich an Odour / they o ' recome me — Help me — my Lord — O help me lend your Arm — — i Tne Earth turns round with me .	' O mercy , Heaven — — * Mach .
bl1495	fmelling|perfume									to make you	- Would you remm to us , we dare engage To fhow you better Ifygues Upon the Stage : Tou know no Poifon but flam i \ ats - bane here , Death ' s more refind , and better bred elfewhere .	They have a civil way in Italy ~ % • By fmelling a perfume to make you dye , & gt ; A Trick , would makg you lay your Snuffbox by .	\ Murder ' s a Trade - fa known and praftis ' d there , That ' tis Infallible a * is the Chair - ■ • But mark , their Feafts , you fhall behold fuch Pranks , The Popefys Grace , but ' tis the Devil gives Thank ? .
bl1495	odour	The									Ha ! gazing there , I like not that Borg .	Her lips are lovelyft ill 3 The Buds , thogather ' d , keep their Damask Colour : Yes , and there odour too .	' hafte Machiave / , Ru : h to my aid : I grow in Love wir .
bl1497	whiffing	would|Wits									But I ' l proceed no farther in their cha - raSler , beeaufe that miracle of Wit ( infpight ofAca - demickfrippery ) the mighty Echard hath already done it to my fatifa & amp ; ion ; and whoever undertakes a Sup - pliment to any thing he hath difconrft , had better for their reputation be doing nothitfg .	Befides , this Theam is worn too thread - bare by the whiffing would - be Wits of the Town , and of both the ft one - blind - eyes of the Kingdom .	And therefore to re - turn to that which I before was fpeahjng of , I will have leave to fay that in my judgement the increafing num - ber of our latter Plays have not done much more to - wards the amending of mens Morals , or their Wit , than bath the frequent Preaching , which this laft age hath beenpefter ' d with , ( indeed without all Contr over fie they have done lefs harm ) nor can I once imagine what temptation temptation any one can have to expeSt it from them .
bl1497	fmell	of the veffel	a little				you				Glo .	Which is as often as you are drunk , I find it has the fame effects on me too 3 but truly , Sir , I meant no other than that you fmell a little of the veffel , a certain four remains of a ftorm about you .	Hau .
bl1498	perfume	The Breath of Roses									Mas .	The Breath of Roses still perfume your Highness .	Gh .
bl1498	fragrant|fragrant	Breath	fragrant|fragrant								That when my work of Fate is all fulfilled .	And that blest morn of my fair Light shall rise ; Thy fragrant Breath shall sound my Fames sweet Trumpet / .	The witness of my whole unspotted Nights , And all the whole chaste minutes of my Greatness .
bl1498	stink	they									— Rin .	Her Birth and Blood ! Prithee what ' s Birth , when Birthright ' s lost ? Or Honour , Debased and shrunk to Slavery ? So Streams , From the fair purling Fountain - head , run Chrystal : But when they have stood to stink in Dike and Puddle ? , They sowr to Mud and Dirt .	Perol .
bl1498	fragrant|fragrant		fragrant|fragrant								Pol .	And now with more than common Raptures blest , My Love , all fragrant , as the Phœnix Nest ; I ' ll meet those Eyes with all that chaste Desire , And warm in Virtue , at thy Vestal Fire .	[ Exit ' Duke , and all but Bellamira and Isidora .
bl1501	fragrant|fragrant		fragrant|fragrant								Alex .	No , letmedarve fird ; why , Statira , why ? What is the meaning of all this ? O Gods / I know ths Caufe , my working Brain divines , , You 1 ! i Always you warm / and if the rifing Year ^ As in hot Regions , bring the Sun too near , Tis but to make your fragrant Spices blow , Which in our colder Climates will not grow .	They only think you animate your Theme With too much Fire , who are themfelves all Phle ' me } Prizes wou ' d be for Lags of floweft pace , Were Cripples made the Judges of the Race .
bl1501	fragrant|fragrant	Grots|flowrieferoves	fragrant|fragrant								, But I have fworn that you fhall hear - me fpeak , And mark me well , for ^ Fate is in my breath : Love on the Midrefs you adore to death : Still hope , bat I fruition will dedroy : Languiih for pleafuues , you ( hall ne ' « enjoy .	Still may Stmra ' s Image draw your fight , Likethofe deluding Fiers that walk at night ; Lead you through fragrant Grots and flowrieferoves , And clwrcn you chroughjjeep Grafs wech Oseping Loves ALEXANDER the Great .	55 Lyf .
