Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
ro9231	smell		so subtle|penetrating							that it was insupportable	But to return from whence we digressed ; The white Salt last mentioned was distilled in a Sandfurnace , and the far greater part came over in the form of a Spirit highly acid , especially that which came last in small Drops .	This Liquor rectified in a very tall Body , immediately upon the approach of the smallest Degree of Heat a volatile Sulphureous Spirit did arise , clear as Rock - water almost , nay I think altogether insipid ; yet the smell so subtle and penetrating , that it was insupportable : And such it continued many years , not letting fall any sediment , and thereby losing its strength , as doth the volatile Spirits made out of Common Vitriol .	The Spirit which remained after the separation of the more Volatile , was in all respects like that of London Vitriol ; only seemed more gratefully acid , and might , like it , be separated into Spirit , and Oil , corruptly so styled .
ro9237	stunk	that	very much				me				The said Captain told me also , that the Female of a Whale ( on the side of the Uterus , but a little nearer its Tail ) has two Nipples , or Teats , which yield Milk , and that he had drank thereof ; and he showed me the Teats , the Diameter of one of which was no more than an Inch and a half , and it was two Inches long , but it was dried hard .	I entreated the Captain when he returned again to the Whale - fishing , to bring me some of the Flesh of a Whale that had been dried in the Air ; because that which had been provided for me before , stunk very much , and was almost rotted , and so was not fit for my purpose .	He brought me two pieces of hard dried Flesh , of the length of a Span , and of the thickness of ones largest Finger .
ro9239	odour|Odour	Acres of strong - sented Hopps|large|large fields|fields of|of Beans|Beans|Peas|Peas		in the Air		at Farnham|other places			when large|large fields|fields of|of Beans|Beans and Peas|Peas are in full blossom		so one would be apt to think , the Increase or Decrease of the Moon , the Perigee or the Apogee , and perhaps the Libratures , lately discovered , as the Aspects of other Planets , and those Constellations to which all the Old Georgical Writers do attribute so much , may have their peculiar effects , if duly and luckily examined .	We can hardly imagine , that at Farnham , and other places , where many hundreds of Acres of strong - sented Hopps are fully ripe , be given no peculiar indication besides odour in the Air ; or when large fields of Beans and Peas are in full blossom , that they have no effect , besides the Odour .	And for Mineral and other Subterraneal Steams , the Baroscopes , with comparing other circumstances , may seem to indicate , when they ascend with more than ordinary impetuosity , and when rebated .
ro9241	fumes|fumes|smelling	it	penetrating	fumes|fumes	of muriatic acid				When heated in a tube		When heated on platinum it melts to a brown liquid , and then burns with a yellow flame bordered with green , leaving much carbonaceous residue .	When heated in a tube it melts and gives penetrating fumes , smelling of muriatic acid , and forming on the colder parts of the tube a sublimate which is at first oily but soon becomes crystalline .	It is insoluble in boiling water .
ro9241	smell		acid						suddenly 3KX2 heated		If slowly and carefully heated it may be entirely volatilized , yielding a sublimate of bright mnicaceous scales .	But if it be suddenly 3KX2 heated , if , for instance , it be thrown into a red - hot tube , it is decomposed with a kind of explosion , giving off an acid smell , and forming a large quantity of soot with little or no crystalline sublimate .	It is insoluble in water , but soluble in alcohol and ether .
ro9251	odour		faint|peculiar|readily fusible				Hall				By distilling naphtylsulphocarbamide with anhydrous phosphoric acid , Mr .	Hall has obtained a beautiful crystalline compound of a faint but peculiar odour , readily fusible , easily soluble in alcohol and ether , insoluble in water .	"The analysis of this compound has led to the formula C22 7 , NS2 = C20 H , , C2 NS2 , , showing that it is in fact sulphocyanide of naphtyl , formed according to the equation : ( C2 , S , ) "" 2 20 1 H7 NC2 + C2 , H , C2NS , ."
ro9266	odour	its	peculiar								Iodine has been added to the supporters of combustion , occupying , like oxygen and chlorine , the negative extremity of the scale in electro - chemistry .	More recently another substance , apparently intermediate between chlorine and iodine , has been derived from the same source as that yielding the latter , ? from the water of the sea ; and from its peculiar odour denominated brome , and subsequently bromine .	An ample account of the properties distinguishing the substance may be found in a memoir by the discoverer , Mons .
ro9268	smell	of wax	slight								It is advisable to continue for two or three times the operation of boiling and decanting , even after the acetate gives no precipitate , the cerotate of lead not being entirely insoluble in the hot solution .	The myricin thus prepaired is a greenish substance of about the consistency of wax , uncrystalline , still possessing a slight smell of wax , and of a melting - point of 64 ? C .	This substance is hardly acted on by dilute potash .
ro9268	smell	of butyric acid							During the distillation		The first portions of the distillate consist almost entirely of acids , the latter of hydrocarbons .	During the distillation a smell of butyric acid may be perceived .	This however appeared to me to diminish when the boiling of the wax with alcohol had been very long continued .
ro9268	smell	the myricin	slight wax						Even after long boiling with alcohol		This alcohol may possibly , as well as the melissin , be combined with palmitic acid , or it may be in some altogether different form in the wax .	Even after long boiling with alcohol , the myricin has a slight wax smell , and it is possible that this unctuous acid is the product of the action of potash upon the oil which is one of the constituents of the wax , and from which I have in fact procured an acid of this nature .	This oil , or rather grease , which was analysed by LEWY , is a very curious substance .
ro9268	smell	wax|its	peculiar								This oil , or rather grease , which was analysed by LEWY , is a very curious substance .	The other constituents of the wax are , in a pure state , inodorous and crystalline , and to it the wax owes its tenacity and peculiar smell .	I have made some experiments as to its nature , and procured from it also an acid and an unsaponifiable substance ; I will not , however , here enter upon the matter , hoping at some future time to resume its investigation .
ro9272	Smell						a Man				I tried several ways to find out its Balsamick Quality , from whence it has its Name , but found none .	Then , I confess , it surprised me , that a Man who had a mind to vend a thing as a Secret , had not done so much as to alter it either in Taste , Smell , or Colour ; and yet this might very well have been done , without robbing it of its Virtue in the least .	My next Business was to try these two upon the Crural - Artery .
ro9279	odour		peculiar urinous								This precipitate , after being well washed with water , was treated with an excess of cold dilute sulphuric acid , with which it was allowed to remain in contact for some time .	The extractive matter set at liberty by the acid communicated to the liquid a browni colour , a peculiar urinous odour being at the same time evolved .	The excess of acid was removed by adding carbonate of lead , and stirring the mixture well in a mortar .
ro9279	smell	it|it			resembled castoreum|like that of arum - root						This mass consisted chiefly of a resinous body , which he found to be insoluble in water , but easily soluble in alcohol and alkaline liquids .	In consistence , colour , and smell it resembled castoreum , and it had a sharp , bitter taste like that of arum - root .	"Proust believed it to be the substance to which the colour i "" Edinburgh Medical Journal , August 1859 ."
ro9279	odour	of urine|the resin of urine	peculiar				he				262 .	81 as well as the peculiar odour and taste of urine are due , and he called it the resin of urine .	The deposit formed in the boiling liquid contained also a black pulverulent body , which he found to be insoluble in water and alcohol , but soluble in alkalies , forming with the latter dark - brown solutions , from which it was precipitated by acids in thick black flocks .
ro9279	smell	it			like that of burning horn				When heated in a crucible		It had then the appearance of a dull , black , amorphous mass , which yielded a brownish - black powder , strongly resembling some of the products of decomposition of indican .	When heated in a crucible it gave off a smell like that of burning horn , and then burned without previously fusing , giving much charcoal , which disappeared - without leaving any ash .	I need not describe its other properties , as they are in no way characteristic or interestin0 ' .
ro9279	smell	urine					Fourcroy|Vauquelin				Our knowledge of the properties and composition of these substances is therefore extremely defective , and the most discordant views prevail as to their true nature .	Fourcroy and Vauquelin * were of opinion that the smell , colour , taste , and great liability to decomposition of urine , in fact all its characteristic properties , were due to one constituent only , viz .	urea .
ro9279	smell	urea	remarkable				Berzelius				It is evident , however , that their urea must have been impure , since they obtained from it by the action of caustic potash a brown fatty matter and acetic acid , products which could only have been derived from the extractive matter and other impurities with which it was contaminated .	It was afterwards shown by Berzelius that urea is colourless , and possesses no remarkable smell nor taste .	Proust , as mentioned above , attributed the colour , as well as the bitter taste and peculiar smell of urine , to his fallow resin .
ro9279	smell	of urine|his fallow	peculiar								It was afterwards shown by Berzelius that urea is colourless , and possesses no remarkable smell nor taste .	Proust , as mentioned above , attributed the colour , as well as the bitter taste and peculiar smell of urine , to his fallow resin .	Prout thought that the colouring - matter of healthy urine was of two kinds , one of them being capable of combining with urate of ammonia and imparting to it the usual tint of uric acid calculi , the other destitute of this property .
ro9279	odour		urinous						when warmed		One of the methods employed by him for separating ' the colouring or extractive matter from the other constituents is worth mentioning .	le addlo an excess of acid to urine , and the uric acid which separated on standing he treated with boiling alcohol , which left the acid undissolved , and , after filtration and evaporation , gave a residue consisting of a reddish - brown extractive matter , which had a bitter aromatic taste , and , when warmed , exhaled a urinous odour .	The colour of its watery solution was exactly like that of urine .
ro9279	odour	the watery solution of Lehmann ' s substance	disagreeable						when exposed to the air		The extractive matter does not act as a ferment , which may indeed be inferred from the very small quantity of nitrogen contained in it .	The disagreeable odour which the watery solution of Lehmann ' s substance began to exhale when exposed to the air also points to some impurity .	Its acid reaction he attributes to an admixture of lactic acid , which was generally supposed to be contained in urine , until its entire absence was proved by the experiments of Liebig .
ro9293	smell	It|of Aniseed .				in divers barren Places about Mompelier					It ' s a great provoker to Venery , and often eaten in Sallets .	It grows not only in Candy but in divers barren Places about Mompelier , and has there , both the taste and smell of Aniseed .	Use .
ro9293	smelling	this Plant Spanish Marjoram					Many Gardiners			inducing unwary People to sting their Noses	This differs from the Roman Nettle , in having lesser Leaves , and those rarely serrated .	Many Gardiners call this Plant Spanish Marjoram , inducing unwary People to sting their Noses by smelling to it .	Character .
ro9293	smell	these|blush	very pleasantly		like Codlings and Cream				if lightly rubbed		103 Names .	This rises three or four Foot high from a round hairy Stem , which divides into so many Branches ; its Leaves soft and roundish , with a dark Circle in the midst ; these if lightly rubbed , smell very pleasantly like Codlings and Cream ; it bears Tufts of blush Flowers , with equal Petals , Petals , the two uppermost only streaked with red .	This is cultivated in most of the curious Gardens about London , viz .
ro9322	smell	of sulphuretted , hydrogen		they					when acted on by muriatic acid		Some fused lava was thrown into water , and a glass bottle filled with water held over it to collect the gas disengaged ; it was in very minute quantity only , and when analysed on my return proved to be 2i 2 common air a little less pure than that disengaged from the water by boiling .	A wire of copper of Cloth of an inch in diameter , and a wire of silver of sluth , introduced into the lava near its source , were instantly fused : an iron rod of yth of an inch , with a piece of iron wire of about slth , were kept for five minutes in the eddy in the stream of lava : they were not fused ; they did not produce any smell of sulphuretted , hydrogen when acted on by muriatic acid .	A tin - plate funnel filled with cold water was held in the fumes disengaged with so much violence from the aperture through which the lava issued : fluid was immediately condensed upon it , which was of ' ' an acid and subastringent taste .
ro9322	fumes|fumes			fumes|fumes							A wire of copper of Cloth of an inch in diameter , and a wire of silver of sluth , introduced into the lava near its source , were instantly fused : an iron rod of yth of an inch , with a piece of iron wire of about slth , were kept for five minutes in the eddy in the stream of lava : they were not fused ; they did not produce any smell of sulphuretted , hydrogen when acted on by muriatic acid .	A tin - plate funnel filled with cold water was held in the fumes disengaged with so much violence from the aperture through which the lava issued : fluid was immediately condensed upon it , which was of ' ' an acid and subastringent taste .	It did not precipitate muriate of baryta ; but copiously precipitated nitrate of silver , and rendered the triple prussiate of potassa of a bright blue .
ro9322	fumes|fumes		white	fumes|fumes		above the					It did not precipitate muriate of baryta ; but copiously precipitated nitrate of silver , and rendered the triple prussiate of potassa of a bright blue .	When the same funnel was held in the white fumes above the lava where it entered ' the bridge , no fluid was precipitated upon it , but it became coated with a white powder which had the taste and chemical qualities of common salt , and proved to be this substance absolutely pure .	of a pint , with a long narrow neck , was emptied immediately in the aperture from which the vapours pressing out the lava issued , and the neck was immediately closed .
ro9322	smell|fumes|fumes	of sulphurous acid|of muriatic acid	the least|so strong|unpleasant|unpleasant	in the vapour|the		from the aperture				as to be unpleasant|unpleasant	There .	was not the least smell of sulphurous acid in the vapour from the aperture , nor were the fumes of muriatic acid so strong as to be unpleasant ; but during the last quarter of an hour that I was engaged in these experiments , the wind changed , and blew the smoke from the crater upon the spot where I was standing : the sulphurous acid gas in the fumes ' was highly irritating to the organs of respiration , and I suffered so much from the exposure to them that I was obliged to descend ; and the effect was not transient , for a violent catarrhal affection ensued , which prevented me for a month from again ascending the mountain .	On the 6th of January I made another visit to Vesuvius .
ro9322	smell	of sulphurous and muriatic acids	distinct						When the wind blew the vapours upon us		It was impossible to approach sufficiently near the flame to ascertain the results of the combustion ; but a considerable quantity of steam ascended from it .	When the wind blew the vapours upon us , there was a distinct smell both of sulphurous and muriatic acids .	There was no indication of carbonaceous matter from the colour of the smoke ; nor was any deposited upon the yellow and white saline matter which surrounded the crater , and which I found to be principally sulphate and muriate of soda , and muriate of iron : in some specimens there was a considerable quantity of muriate of ammonia .
ro9330	Smell						I				The First is , That to satisfy my self , whether closeness would make the prepared Water soon putrefy , ( as seemed obvious to be surmis ' d ) or at least afford Dregs , I caus ' d a Pint , or a Pound of it , to be hermetically sealed in a Vial , whereof I left by guess about a third part empty , and having above six Weeks after held this Vessel against the Light , I found the Water to be clear and limpid ; tho ' I did not judge it had deposited so much as the tenth part of a Grain of Feculency .	And having opened the Seal , and taken out a little of the Liquor , I did not find it altered , either as to Smell or Taste .	The Second of the two things that were to be mentioned , is , That I have kept the Bottle of prepared Water mentioned in my Letter to Dr .
ro9345	scent	the Flame	manifest				I				I then caused a Bucket - full of Water to be poured on the fire , by which it was presently quenched , as well as my companions laughter was stopped , who then began to think , the Water did not burn .	I did not perceive the Flame to be discoloured , like that of sulphureous Bodies , nor to have any manifest scent with it .	The Fumes , when they broke out of the Earth , and pressed against my hand , were not , to my best remembrance , at all hot .
ro9358	smell|snuffed	It							whenever any person came within sight		hand which either stroaked , or gave it bread , and never once attempted to use its horns offensively .	It seemed to have much dependence on it ' s organs of smell , and snuffed keenly , and with noise , whenever any person came within sight .	It did so likewise when any food or drink was brought to it ; and was so easily offended with a smell , or so cautious , that it would not taste the bread which I offered , when my hand had touched oil of turpentine or spirits * .
ro9358	smell	oil of|spirits	so				It			that	It seemed to have much dependence on it ' s organs of smell , and snuffed keenly , and with noise , whenever any person came within sight .	It did so likewise when any food or drink was brought to it ; and was so easily offended with a smell , or so cautious , that it would not taste the bread which I offered , when my hand had touched oil of turpentine or spirits * .	Its manner of fighting is very particular : it was observed at Lord Clive ' s , where two males were put into a little enclosure ; and it was related to me by his Lordship , thus : While they were at a considerable distance from each other , they prepared for the attack , by falling down upon their fore - knees ; then they shuffled towards each other with a quick pace , keeping still upon their fore - knees , and when they were come within some yards , they made a spring , and darted against each other .
ro9358	smelling	All of the deer kind	very exquisite								All the time that two of them were in my stable , I observed this particularity , viz .	that whenever any attempt was made upon them , they immediately fell down upon their fore - knees ; and sometimes they * General Carnac , in some observations which he favoured me with upon this subject , says , ` ` All of the deer kind have the sense of smelling very exquisite .	I have frequently observed of tame deer , to whom bread is often given , and which they are in general fond of , that if you present them a piece that has been bitten , they will not touch it .
ro9372	smell		sensible volatile alkaline								2 .	the air only escaping at the top of this vessel with hardly any sensible volatile alkaline smell .	Next morning , all being cold , another gallon of water was added as before , and a very slow fire made under the body for 14 hours , in which time there distilled near a pound of volatile alkaly ; the fire was then made stronger , and continued in that state for twelve hours more , in which time there was obtained , together with what was first distilled , 8 ~ 1 / 4 of volatile alkaly , strong and fit for Eau de luce ; this was taken out of the bottle and set apart .
ro9372	fumes|fumes			fumes|fumes							Another like bottle with the same quantity of water being put in the room of this , in some time , acquired the same degree of heat .	The fumes seem to condense very well until the water acquired a heat within twelve degrees of boiling water .	Spirit of wine rectified , made use of instead of water to condense the vapours , acquires a heat equal to 188 degrees ; and it grows of a deep brown colour , though transparent .
ro9372	smell	Oil of turpentine|it	disagreeable bituminous						applied to the same use		Spirit of wine rectified , made use of instead of water to condense the vapours , acquires a heat equal to 188 degrees ; and it grows of a deep brown colour , though transparent .	Oil of turpentine applied to the same use acquires a heat of 12 degrees above that of boiling water , or 224 degrees ; it becomes of a dark brown colour , though transparent , and has a disagreeable bituminous smell .	The thermometer not measuring more than 213 degrees , could not be left in with safety any longer .
ro9372	smell	it|its	penetrating sulphureous		like						The sulphureous acid obtained by other means , as by distilling the acid of vitriol with mercury , and other substances , is likewise condensible .	Further , this sulphureous acid of vitriol may , by two or three slow rectifications , be deprived of its acid ; but it will still retain its penetrating sulphureous gas - like smell .	The vapours which arise in the deflagration of nitre , with charcoal , antimony , & amp ; c .
ro9374	smell		hepatic						by marine acid		Of their mode of analysis , I shall have occasion to speak hereafter .	They were induced to conclude , that the stone , presented to the Academy by the Abb6 BACHELAY , did not owe its origin to thunder ; that it did not fall from heaven ; that it was not formed by mineral substances , fused by lightning ; and that it was nothing but a species of pyrites , without peculiarity , except as to the hepatic smell disengaged from it by marine acid .	"Que cette pierre , qui peut - etre dtoit couverte d ' une petite couch de terre ou de gazon , aura et6 frappde par la "" foudre , et qu ' elle aura dt6 ainsi mise en evidence : la chaleur aura et6 assez grande pour fondre la superficie de la party "" frapp6e , mais elle n ' aura pas 6dt assez long - tems continude pour pouvoir pendtrer dans l ' interieur ; c ' est ce qui fait que "" e la pierre n ' a point dtd d6composee ."
ro9374	smell	it|spirit of	hepatic		with						""" The Memoir is however concluded , by observing it to be sufficiently singular , that M ."	MORAND le Fils had presented a fragment of a stone , from the environs of Coutances , also said to have fallen from heaven , which only differed from that of the Abbe BACHELAY , because it did not exhale the hepatic smell with spirit of salt .	Yet the academicians did not think any conclusion could be drawn from this resemblance , unless that the lightning had fallen by preference on pyritical matter .
ro9374	smell	The stone	argillaceous						when breathed upon		This is more particularly the case with respect to the crust of those stones which remain to be mentioned , they being much more rich in iron than that I have just described ; a circumstance I think it needless to repeat , in the following descriptions of them .	The stone now treated of , does not , when breathed upon , emit an argillaceous smell : the same remark may be applied to all the others .	The specific gravity of this stone is 3352 * STONE FROM YORKSHIRE .
ro9374	smell	white carbonate of lead	hepatic|in the least perceivable				I		by digestion with muriatic acid|held over the mixture		A number of them were reduced to fine powder ; but nothing metallic could be separated by the magnet .	As a preliminary experiment , I sought for pyrites , by digestion with muriatic acid ; but no hepatic smell was in the least perceivable , nor was white carbonate of lead at all altered by being held over the mixture .	I therefore conclude these globular bodies do not envelope either iron or pyrites .
ro9387	smell		sulphureous|perceptible				I				A .	100 grains exposed to a red heat for one hour , in a black lead crucible , lost five grains in weight ; but as a sulphureous smell was perceptible , I suspected that a decomposition had taken place , and therefore exposed another portion to a similar heat for the same space of time in a tobacco - pipe .	This had no smell of sulphur , nor was it diminished in weight .
ro9387	smell	of sulphur		This							100 grains exposed to a red heat for one hour , in a black lead crucible , lost five grains in weight ; but as a sulphureous smell was perceptible , I suspected that a decomposition had taken place , and therefore exposed another portion to a similar heat for the same space of time in a tobacco - pipe .	This had no smell of sulphur , nor was it diminished in weight .	2 .
ro9387	smell	of sulphur .	strong	It							A quantity of the cauk , finely powdered , was mixed with charcoal - dust , and roasted in a crucible at a white heat , for five hours , fresh charcoal - dust being occasionally added .	It gave out a strong smell of sulphur .	F .
ro9387	smell	of hepar sulphuris	strong						during the solution		F .	To this roasted cauk nitrous acid was added , which dissolved the greater part of it ; producing , during the solution , some effervescence , and a strong smell of hepar sulphuris .	G .
ro9393	Smell	It|of the bitter Almond|PeachKernel									first of a Milky Colour , but the Oil which comes over the Helm with it , being in a good Measure separated from the Phlegm , by passing it through a Flannel - Bag , it becomes as clear as common Water .	It has the Smell of the bitter Almond , or PeachKernel , and has been for many Years in frequent Use among our Housewives and Cooks , to give that agreeable Flavour to their Creams and Puddings .	It has also been much in Use among our Drinkers of Drams ; and the Proportion they generally use it in , has been one Part of Laurel - Water to four of Brandy .
ro9393	Smell	it|its									I tied him down once again , and gave him an Ounce and an half more , upon which he sunk at once , and without any Return of his Convulsions , or Difficulty of Breathing , he expired in two Minutes .	Upon opening the Stomach , I found in it the whole Quantity of Water which he had taken ; its Surface was covered with Froth , but it was not otherwise altered in its Colour , Consistence , or Smell .	The Inside of the Stomach was not at all inflamed , nor was there any visible Alteration in the Tunica Villosa .
ro9393	Smell	the distilled Water of Box - Leaves	very strong Narcotick								XIV .	We afterwards made an Experiment with the distilled Water of Box - Leaves , which had a very strong Narcotick Smell .	We injected five Ounces of this Water , by the Anus , into a small Cur Dog , but he was no Way affected with it , though we kept him twelve Hours after the Operation .
ro9406	smell	of sulphuretted hydrogen	the least	It							", in the neighbourhood of the great ice - barrier , and it was marked "" Sea - water containing animalculwe ."	""" It was very muddy when I opened the bottle , but had not the least smell of sulphuretted hydrogen ."	Tested without being filtered , 1000 grains bleached 180 drops of the hypermanganate ; when filtered the same quantity bleached 39 drops .
ro9406	smell	it|of phosphuretted hydrogen							when breathed upon		The small quantity of insoluble matter which remains consists of phosphate of lime , sulphates of baryta and of strontia , fluoride of calcium , carbonate of lime , and silica .	When this mixed substance is heated with muriatic acid , filtered , and tested with molybdate of ammonia , phosphoric acid will ' 207 always be found ; or when the insoluble remainder from evaporation is heated in a glass tube with potassium , it will , when breathed upon , emit the smell of phosphuretted hydrogen .	9 .
ro9406	smell	of ammonia	strong						when boiled with a solution of salammoniac		In this case the periclase was formed by the decomposition of the hydrate of chloride of magnesium contained in the salt of sea - water , and decomposed in the melting heat .	As a further proof of its nature as pure magnesia , it may be mentioned that , when boiled with a solution of salammoniac , it was dissolved with a strong smell of ammonia .	The solution contained magnesia , and nothing else besides salts of ammonia could be discovered .
ro9406	smell	of sulphuretted hydrogen					I				In those cases .	where the water had fermented , I allowed it to stand in an open glass jar , in a warm place , until all smell of sulphuretted hydrogen had disappeared .	To try how exact a result this method could give , I took a larger portion of sea - water , and weighed three different portions , each of 3000 grains , and precipitated the chlorine .
ro9406	smell thereof		strong	the liquid							3 .	To determine lime and magnesia 2000 grains ( in the latter experiments only 1000 grains ) were weighed , and mixed with so much of a solution of sal - ammoniac that pure ammonia did not produce any precipitate , then ammonia was added until the liquid had a strong smell thereof .	It was now precipitated with a solution of the common phosphate of soda and ammonia , and filtered when the precipitate had collected into a granular powder .
ro9406	smell	of sulphuretted hydrogen									Of these substances that have their origin from organic beings , I have already named ammonia ; but there are other substances of organic origin , probably of a more complicated nature , which I have observed in the following way .	If we pour one or two drops of a solution of hypermanganate of potash into fresh sea - water , which has no smell of sulphuretted hydrogen , we shall after a short time observe a change in the colour of the liquid , but it is hardly more than the first drop that is decomposed so soon after it has been mixed with sea - water .	The next decomposition goes slower , and is only finished after the liquid has been boiled for some time .
ro9406	smell	of sulphuretted hydrogen									While thus a portion of the sulphates always remains undecomposed , there also seems always to remain a portion of the organic matter unoxidized .	The sulphuretted hydrogen acts instantaneously upon hypermanganates , but when all smell of sulphuretted hydrogen has disappeared , there still remains some substance in putrefied sea - water which bleaches the hypermanganates when the water is boiled .	It may be one of the lower oxides of sulphur , or it may be that the organic substance was not fully oxidized .
ro9408	smell		peculiar empyreumatic								The retort was exposed to the heat of a charcoal fire .	A fluid distilled over into the receiver , which had a peculiar empyreumatic smell .	It changed litmus - paper to a faint red .
ro9408	smell	the fluid|it	the same empyreumatic				I		On examination		The neck of the retort was soon covered with moisture , which passed into the receiver and I observed a white crust gradually forming in the arch and neck of the retort .	On examination of the fluid in the receiver , it was found to have the same empyreumatic smell that I had observed before .	It resembles very much the smell which that fluid is found to have which is distilled from the white crust that surrounds flint as a nucleus - .
ro9409	smell		sulphureous		that	through the whole house			the explosion of gun - powder		There were not the least appearances of life .	A sulphureous smell , not unlike that which is caused by the explosion of gun - powder , diffused itself through the whole house .	Some servants , who were hard by in the kitchen , felt its effects , since they were thereby quite stupefied .
ro9418	fumes|fumes|odour	the salt	dense|a most peculiar suffocating	fumes|fumes					When the heat is much stronger		A gentle heat only is required for the purpose , that of boiling water is nearly sufficient .	When the heat is much stronger , the salt fuses and passes off in dense fumes of a most peculiar suffocating odour .	The effects of these fumes , when inhaled , are very powerful and disagreeable , and even dangerous , I might venture to say , were I to speak from my own experience .
ro9418	fumes		very powerful						when inhaled		When the heat is much stronger , the salt fuses and passes off in dense fumes of a most peculiar suffocating odour .	The effects of these fumes , when inhaled , are very powerful and disagreeable , and even dangerous , I might venture to say , were I to speak from my own experience .	In one instance , when I inhaled only a small quantity , they produced in a few minutes a violent cough and catarrh , and apparent accumulation of blood in the neck and head , and symptoms altogether not unlike those the attendants of apoplexy , which continued for about a quarter of an hour , and then slowly diminished , and gradually disappeared with , cut leaving any permanent bad effect .
ro9421	smell	AMBERGRISE|Grey Amber	peculiar|agreeable|disagreeable				to most persons		melted or inflamed		Read February 13 , 1783 .	AMBERGRISE , or properly speaking Grey Amber , is a solid , opaque , inflammable substance , of a white grey , sometimes of a blackish colour , which melted or inflamed yields a peculiar smell , agreeable to most persons , but disagreeable to others .	As it occurs in the shops , it varies in its consistence , according as it has been exposed to a warmer or colder air .
ro9421	smell	It	peculiar strong								On scraping it with a knife into powder , part of it adheres to the cold steel like wax ; so it does also to the teeth , if masticated ; it yields also the impression of the nail ; it has no peculiar but rather an earthy taste when chewed .	It has in its natural state a peculiar strong smell .	The older it grows the more it seems to become agreeable .
ro9421	smell		more sensible						by rubbing it with the fingers|by burning or melting it		The older it grows the more it seems to become agreeable .	This smell is rendered more sensible by rubbing it with the fingers , or by burning or melting it .	It melts in a moderate degree of heat into a blackish thick oil , and then smoaks , skums , and flies by degrees entirely off , without leaving any coal behind ; so it does likewise when put upon any heated metal , leaving only a black spot upon it : when the metal is red - hot , it melts and inflames instantaneously , smoaks strongly , and flies speedily off , without leaving the least mark behind .
ro9421	smell	the faeces of the whale									As soon as they hook a whale of this description , torpid , sickly , emaciated , or one that does not dung on being hooked , they immediately either cut up the above - mentioned protuberance , if there be any , or they rip open its bowels from the orifice of the anus , and find the ambergrise , sometimes in one sometimes in different lumps of generally from three to twelve and more inches in diameter , and from one pound to twenty or thirty pounds in weight , at the distance of two , but most frequently of about six or seven feet from the anus , and never higher up in the intestinal canal , which , according to their description , is , in all probability , the intestinum caecum , hitherto mistaken for a peculiar bag made by nature for the secretion and collection of this singular substance .	That the part they cut open to come at the ambergrise is no other than the intestinal canal is certain , because they constantly begin their incision at the anus , and find the cavity every where filled with the faeces of the whale , which from their colour and smell it is impossible for them to mistake .	The ambergrise found in the intestinal canal is not so hard as that which is found on the sea or sea - coast , but soon grows hard in the air : when first taken out it has nearly the same colour , and the same disagreeable smell , though not so strong , as the more liquid dung of the whale has ; but , on exposing it to the air , it by degrees not only grows greyish , and its surface is covered with a greyish dust like old chocolate , but it also loses its disagreeable smell , and , when kept for a certain length of time , acquires the peculiar odour which is so agreeable to most people .
ro9421	smell|smell|odour	it|it|its	same disagreeable|so strong|disagreeable|so agreeable				to most people		when kept for a certain length of time		That the part they cut open to come at the ambergrise is no other than the intestinal canal is certain , because they constantly begin their incision at the anus , and find the cavity every where filled with the faeces of the whale , which from their colour and smell it is impossible for them to mistake .	The ambergrise found in the intestinal canal is not so hard as that which is found on the sea or sea - coast , but soon grows hard in the air : when first taken out it has nearly the same colour , and the same disagreeable smell , though not so strong , as the more liquid dung of the whale has ; but , on exposing it to the air , it by degrees not only grows greyish , and its surface is covered with a greyish dust like old chocolate , but it also loses its disagreeable smell , and , when kept for a certain length of time , acquires the peculiar odour which is so agreeable to most people .	The gentlemen I conversed with confessed , that if they knew not from experience that ambergrise thus found will in time acquire the above - mentioned qualities , they would by no means be able to distinguish ambergrise from hard indurated faeces .
ro9421	smell	balls of ambergrise									that the ambergrise found in whales is a kind of animal production like musk and castoreum , & amp ; c .	secreted and collected in a peculiar bag or bladder , which is furnished with an excretory duct or canal , the spout of which runs tapering into and through the length of the penis ; and that this bag , which lies just over the testicles , is almost full of a deep orange - coloured liquor , not quite so thick as oil , of the same smell as the balls of ambergrise , which float and swim loose in it ; which colour and liquor may also be found in the canal of the penis ; and that therefore ambergrise is never to be found in any female , but in the male only , is equally destitute of truth .	The asserVOL .
ro9421	smell	Ambergrise									Whether there is any material difference between ambergrise found upon the sea or sea - coast , and that found in the bowels or among the dung of the whale , either with regard to its qualities and chemical principles , or with respect to the heterogeneous substances that are mixed with it ? And 2dly , If there is any such difference , in what does it consist ? From the most exact information I have been able to procure on this subject , I find that what several authors have asserted , that all ambergrise found in whales is of an inferior quality , and therefore much less in price , is destitute of truth .	Ambergrise is only valued for its purity , lightness , compactness , colour , and smell .	There are pieces of ambergrise found on different coasts , which are of a very inferior quality , whereas there are often found pieces of it in whales of the first value ; nay , several pieces found in the same whale , according to the above - mentioned qualities , are more or less valuable .
